day,zone_id,w1,w2,w3,drift_index,flood_event,land_use,drain_material,drain_age_yrs,year
390,974,0.339,0.3487,0.3123,0.0459,0,mixed_use,hdpe,21,1.07
390,977,0.3376,0.3473,0.3151,0.0311,0,commercial,clay,16,1.07
390,986,0.4125,0.431,0.1565,0.0904,0,commercial,concrete,3,1.07
390,1011,0.4532,0.4763,0.0705,0.0547,0,mixed_use,pvc,10,1.07
390,1013,0.3408,0.3474,0.3119,0.0319,0,mixed_use,pvc,22,1.07
390,1020,0.3712,0.3774,0.2514,0.0135,0,commercial,concrete,20,1.07
390,1028,0.332,0.3568,0.3112,0.075,0,commercial,cast_iron,13,1.07
390,1036,0.3504,0.359,0.2905,0.0232,0,commercial,pvc,18,1.07
390,1073,0.3532,0.3554,0.2915,0.0332,0,commercial,hdpe,11,1.07
390,1080,0.3916,0.4089,0.1996,0.0756,0,commercial,concrete,6,1.07
390,1110,0.3942,0.4021,0.2037,0.0645,0,residential_dense,cast_iron,9,1.07
390,1196,0.4717,0.4783,0.05,0.0397,0,residential_light,hdpe,5,1.07
390,1206,0.4297,0.4476,0.1227,0.116,0,green_space,clay,5,1.07
390,1253,0.3394,0.36,0.3006,0.0553,0,residential_light,clay,25,1.07
390,1288,0.4248,0.4501,0.1252,0.052,0,residential_dense,concrete,31,1.07
390,1319,0.472,0.478,0.05,0.0256,0,commercial,concrete,31,1.07
390,1324,0.3655,0.375,0.2594,0.062,0,commercial,pvc,12,1.07
390,1364,0.4347,0.4412,0.1241,0.0576,0,residential_dense,concrete,4,1.07
390,1380,0.4345,0.4396,0.1259,0.0535,0,mixed_use,pvc,7,1.07
390,1407,0.3793,0.3843,0.2363,0.1069,0,green_space,concrete,24,1.07
390,1419,0.3509,0.3664,0.2827,0.0592,0,commercial,hdpe,13,1.07
390,1472,0.4122,0.4259,0.1619,0.058,0,commercial,pvc,5,1.07
390,1502,0.3573,0.3802,0.2625,0.0746,0,residential_dense,cast_iron,9,1.07
390,1510,0.3605,0.3846,0.2549,0.0738,0,residential_dense,concrete,14,1.07
390,1520,0.4727,0.4773,0.05,0.0161,0,commercial,concrete,30,1.07
390,1525,0.3481,0.3614,0.2904,0.0353,0,commercial,concrete,16,1.07
390,1552,0.3467,0.3557,0.2975,0.0429,0,residential_dense,cast_iron,23,1.07
390,1554,0.4676,0.4824,0.05,0.0407,0,industrial,cast_iron,34,1.07
390,1590,0.3554,0.3657,0.2788,0.0252,0,industrial,cast_iron,22,1.07
390,1609,0.4529,0.4639,0.0832,0.0798,0,green_space,clay,5,1.07
390,1624,0.3737,0.3837,0.2426,0.0648,0,mixed_use,concrete,15,1.07
390,1631,0.3426,0.3542,0.3032,0.0231,0,mixed_use,cast_iron,27,1.07
390,1646,0.3258,0.3488,0.3255,0.032,0,residential_light,clay,31,1.07
390,1682,0.42,0.4258,0.1542,0.0529,0,commercial,concrete,2,1.07
390,1740,0.341,0.3496,0.3094,0.0279,0,industrial,clay,23,1.07
390,1764,0.3485,0.3616,0.2899,0.0549,0,mixed_use,concrete,19,1.07
390,1784,0.4074,0.4347,0.1579,0.0527,0,residential_dense,concrete,33,1.07
390,1788,0.3635,0.3739,0.2626,0.0787,0,green_space,pvc,29,1.07
390,1795,0.3578,0.3785,0.2638,0.0414,0,industrial,pvc,23,1.07
390,1808,0.4046,0.4158,0.1795,0.0572,0,industrial,hdpe,4,1.07
390,1820,0.4659,0.4841,0.05,0.0439,0,mixed_use,hdpe,2,1.07
390,1822,0.4399,0.4449,0.1152,0.0302,0,residential_dense,concrete,34,1.07
390,1826,0.3489,0.3516,0.2995,0.0187,0,mixed_use,hdpe,23,1.07
390,1828,0.4614,0.4886,0.05,0.0635,0,mixed_use,pvc,3,1.07
390,1877,0.4111,0.4295,0.1594,0.0625,0,commercial,hdpe,32,1.07
390,1880,0.3776,0.3913,0.2311,0.0243,0,commercial,cast_iron,24,1.07
390,1882,0.4644,0.47,0.0656,0.0399,0,mixed_use,hdpe,4,1.07
390,1891,0.34,0.3589,0.3011,0.0547,0,residential_dense,pvc,22,1.07
390,1923,0.352,0.3543,0.2937,0.0324,0,commercial,hdpe,13,1.07
390,1946,0.3905,0.4002,0.2093,0.1517,0,green_space,concrete,10,1.07
390,1996,0.4344,0.4415,0.124,0.069,0,residential_light,cast_iron,10,1.07
390,2006,0.3911,0.3935,0.2154,0.0241,0,industrial,pvc,27,1.07
390,2023,0.3533,0.3585,0.2882,0.0453,0,mixed_use,pvc,19,1.07
390,2028,0.4177,0.4371,0.1452,0.0581,0,mixed_use,pvc,11,1.07
390,2032,0.3906,0.399,0.2104,0.1158,0,green_space,hdpe,16,1.07
390,2089,0.355,0.3657,0.2793,0.056,0,residential_light,hdpe,24,1.07
390,2125,0.3741,0.3806,0.2453,0.0698,0,green_space,clay,33,1.07
390,2146,0.4656,0.4844,0.05,0.0584,0,residential_light,clay,5,1.07
390,2198,0.4109,0.4152,0.1739,0.1422,0,green_space,concrete,4,1.07
390,2209,0.3666,0.3771,0.2563,0.1131,0,green_space,concrete,27,1.07
390,2218,0.3828,0.3898,0.2274,0.0227,0,residential_dense,concrete,27,1.07
390,2247,0.3674,0.3761,0.2565,0.1009,0,green_space,concrete,29,1.07
390,2257,0.392,0.415,0.193,0.0525,0,industrial,pvc,31,1.07
390,2305,0.4039,0.4212,0.1749,0.0798,0,industrial,concrete,4,1.07
390,2327,0.3988,0.4041,0.1971,0.0564,0,residential_dense,concrete,5,1.07
390,2358,0.4678,0.4822,0.05,0.0503,0,residential_light,pvc,2,1.07
390,2412,0.3371,0.3496,0.3133,0.0413,0,residential_light,concrete,27,1.07
390,2419,0.4276,0.4488,0.1236,0.0842,0,residential_light,cast_iron,4,1.07
390,2428,0.3907,0.3967,0.2126,0.119,0,green_space,hdpe,16,1.07
390,2450,0.3626,0.371,0.2664,0.072,0,green_space,pvc,32,1.07
390,2458,0.374,0.3809,0.2451,0.0939,0,green_space,hdpe,26,1.07
390,2460,0.3528,0.3579,0.2893,0.0419,0,residential_light,concrete,28,1.07
390,2465,0.3404,0.3486,0.3111,0.0445,0,residential_light,cast_iron,25,1.07
390,2483,0.3417,0.3466,0.3118,0.0294,0,residential_light,hdpe,26,1.07
420,7,0.426,0.428,0.1459,0.0899,0,green_space,pvc,11,1.15
420,20,0.4163,0.4292,0.1545,0.0581,0,residential_light,pvc,17,1.15
420,39,0.4155,0.4453,0.1392,0.0881,0,residential_light,pvc,13,1.15
420,40,0.4646,0.4698,0.0656,0.0235,0,industrial,concrete,31,1.15
420,52,0.3633,0.3724,0.2643,0.11,0,green_space,cast_iron,27,1.15
420,94,0.448,0.473,0.079,0.0862,0,industrial,clay,2,1.15
420,144,0.36,0.3735,0.2665,0.0424,0,industrial,clay,25,1.15
420,147,0.381,0.3994,0.2197,0.0537,0,industrial,hdpe,26,1.15
420,165,0.4089,0.4194,0.1718,0.0364,0,residential_dense,hdpe,33,1.15
420,186,0.406,0.4205,0.1735,0.1198,0,green_space,pvc,15,1.15
420,221,0.4727,0.4773,0.05,0.0284,0,residential_light,hdpe,4,1.15
420,238,0.3525,0.3677,0.2798,0.0376,0,residential_dense,concrete,22,1.15
420,252,0.3699,0.3906,0.2394,0.0899,0,green_space,clay,33,1.15
420,258,0.4293,0.4349,0.1358,0.0602,0,residential_light,concrete,12,1.15
420,277,0.3735,0.3789,0.2476,0.0414,0,residential_dense,concrete,13,1.15
420,293,0.43,0.4498,0.1203,0.0778,0,industrial,clay,2,1.15
420,334,0.3811,0.3907,0.2282,0.1342,0,green_space,concrete,13,1.15
420,344,0.3344,0.3511,0.3144,0.0406,0,residential_light,pvc,27,1.15
420,387,0.347,0.3611,0.2918,0.0566,0,industrial,clay,13,1.15
420,400,0.4513,0.4762,0.0725,0.0501,0,industrial,cast_iron,31,1.15
420,411,0.4548,0.4951,0.05,0.0736,0,residential_dense,concrete,3,1.15
420,430,0.3602,0.3856,0.2542,0.1544,0,green_space,cast_iron,21,1.15
420,450,0.3656,0.3829,0.2516,0.0672,0,industrial,clay,13,1.15
420,512,0.4595,0.4684,0.0722,0.0436,0,industrial,pvc,4,1.15
420,520,0.3402,0.3517,0.3081,0.0452,0,mixed_use,pvc,25,1.15
420,564,0.4148,0.4328,0.1524,0.0468,0,industrial,concrete,28,1.15
420,586,0.3341,0.3595,0.3063,0.0671,0,residential_light,cast_iron,24,1.15
420,603,0.329,0.3474,0.3236,0.0422,0,residential_light,concrete,27,1.15
420,667,0.4296,0.4629,0.1075,0.0619,0,commercial,concrete,28,1.15
420,668,0.3733,0.3832,0.2435,0.0558,0,mixed_use,pvc,17,1.15
420,675,0.4675,0.4825,0.05,0.0532,0,mixed_use,clay,6,1.15
420,681,0.4415,0.4827,0.0759,0.0663,0,mixed_use,pvc,6,1.15
420,694,0.3532,0.3763,0.2705,0.0708,0,residential_dense,concrete,11,1.15
420,712,0.3892,0.4045,0.2063,0.062,0,industrial,hdpe,8,1.15
420,717,0.4334,0.4824,0.0841,0.0876,0,mixed_use,clay,14,1.15
420,718,0.3971,0.4163,0.1865,0.0408,0,residential_dense,cast_iron,26,1.15
420,750,0.4296,0.4326,0.1377,0.0972,0,green_space,pvc,5,1.15
420,773,0.3783,0.384,0.2377,0.0194,0,mixed_use,concrete,31,1.15
420,774,0.3667,0.4079,0.2254,0.0939,0,mixed_use,clay,20,1.15
420,785,0.4355,0.4415,0.123,0.0288,0,commercial,concrete,30,1.15
420,793,0.3362,0.3454,0.3183,0.0247,0,residential_light,cast_iron,30,1.15
420,812,0.3609,0.3792,0.2599,0.0293,0,residential_dense,cast_iron,23,1.15
420,819,0.3635,0.3742,0.2623,0.023,0,residential_dense,hdpe,24,1.15
420,834,0.3774,0.3833,0.2393,0.0344,0,commercial,hdpe,22,1.15
420,854,0.3546,0.3626,0.2829,0.0104,0,residential_dense,hdpe,20,1.15
420,859,0.4712,0.4788,0.05,0.0234,0,industrial,cast_iron,33,1.15
420,974,0.3397,0.3509,0.3094,0.0431,0,mixed_use,hdpe,21,1.15
420,977,0.3352,0.3478,0.317,0.0272,0,commercial,clay,16,1.15
420,986,0.4181,0.4412,0.1407,0.0863,0,commercial,concrete,3,1.15
420,1011,0.4608,0.4872,0.052,0.055,0,mixed_use,pvc,10,1.15
420,1013,0.3417,0.349,0.3093,0.0328,0,mixed_use,pvc,22,1.15
420,1020,0.3704,0.3779,0.2517,0.0147,0,commercial,concrete,20,1.15
420,1028,0.3313,0.36,0.3087,0.0655,0,commercial,cast_iron,13,1.15
420,1036,0.3497,0.36,0.2903,0.0266,0,commercial,pvc,18,1.15
420,1073,0.3547,0.3573,0.288,0.026,0,commercial,hdpe,11,1.15
420,1080,0.3965,0.4169,0.1866,0.069,0,commercial,concrete,6,1.15
420,1110,0.3986,0.4082,0.1932,0.062,0,residential_dense,cast_iron,9,1.15
420,1196,0.4711,0.4789,0.05,0.0399,0,residential_light,hdpe,5,1.15
420,1206,0.4346,0.4541,0.1114,0.1099,0,green_space,clay,5,1.15
420,1253,0.3399,0.3633,0.2967,0.0518,0,residential_light,clay,25,1.15
420,1288,0.4268,0.4556,0.1176,0.0547,0,residential_dense,concrete,31,1.15
420,1319,0.4712,0.4788,0.05,0.0299,0,commercial,concrete,31,1.15
420,1324,0.3687,0.38,0.2513,0.0558,0,commercial,pvc,12,1.15
420,1364,0.4411,0.4492,0.1097,0.0553,0,residential_dense,concrete,4,1.15
420,1380,0.4405,0.4465,0.113,0.0486,0,mixed_use,pvc,7,1.15
420,1407,0.3814,0.3872,0.2314,0.1114,0,green_space,concrete,24,1.15
420,1419,0.3528,0.3701,0.2771,0.0577,0,commercial,hdpe,13,1.15
420,1472,0.4194,0.4349,0.1457,0.0507,0,commercial,pvc,5,1.15
420,1502,0.3593,0.3847,0.2561,0.0713,0,residential_dense,cast_iron,9,1.15
420,1510,0.3624,0.3892,0.2484,0.0685,0,residential_dense,concrete,14,1.15
420,1520,0.4723,0.4777,0.05,0.0218,0,commercial,concrete,30,1.15
420,1525,0.3474,0.3629,0.2897,0.0274,0,commercial,concrete,16,1.15
420,1552,0.346,0.3573,0.2966,0.0362,0,residential_dense,cast_iron,23,1.15
420,1554,0.4663,0.4837,0.05,0.0404,0,industrial,cast_iron,34,1.15
420,1590,0.3549,0.3667,0.2784,0.0255,0,industrial,cast_iron,22,1.15
420,1609,0.4592,0.4715,0.0692,0.0715,0,green_space,clay,5,1.15
420,1624,0.3763,0.3875,0.2362,0.0603,0,mixed_use,concrete,15,1.15
420,1631,0.342,0.355,0.3031,0.0231,0,mixed_use,cast_iron,27,1.15
420,1646,0.324,0.3497,0.3263,0.0297,0,residential_light,clay,31,1.15
420,1682,0.4261,0.4329,0.141,0.0479,0,commercial,concrete,2,1.15
420,1740,0.3387,0.3501,0.3111,0.0256,0,industrial,clay,23,1.15
420,1764,0.3498,0.3643,0.2859,0.0498,0,mixed_use,concrete,19,1.15
420,1784,0.4093,0.4407,0.15,0.0628,0,residential_dense,concrete,33,1.15
420,1788,0.3653,0.3766,0.2581,0.0824,0,green_space,pvc,29,1.15
420,1795,0.3555,0.3807,0.2638,0.0545,0,industrial,pvc,23,1.15
420,1808,0.4103,0.4229,0.1668,0.0517,0,industrial,hdpe,4,1.15
420,1820,0.465,0.485,0.05,0.0464,0,mixed_use,hdpe,2,1.15
420,1822,0.4454,0.4516,0.103,0.0289,0,residential_dense,concrete,34,1.15
420,1826,0.3494,0.3526,0.298,0.0132,0,mixed_use,hdpe,23,1.15
420,1828,0.4599,0.4901,0.05,0.065,0,mixed_use,pvc,3,1.15
420,1877,0.416,0.4377,0.1463,0.0555,0,commercial,hdpe,32,1.15
420,1880,0.3766,0.3927,0.2307,0.0307,0,commercial,cast_iron,24,1.15
420,1882,0.4717,0.4783,0.05,0.033,0,mixed_use,hdpe,4,1.15
420,1891,0.3381,0.3611,0.3007,0.0494,0,residential_dense,pvc,22,1.15
420,1923,0.3532,0.3566,0.2902,0.0305,0,commercial,hdpe,13,1.15
420,1946,0.3938,0.4049,0.2013,0.1469,0,green_space,concrete,10,1.15
420,1996,0.4409,0.4494,0.1097,0.0628,0,residential_light,cast_iron,10,1.15
420,2006,0.3938,0.3967,0.2096,0.0262,0,industrial,pvc,27,1.15
420,2023,0.3552,0.3614,0.2834,0.0391,0,mixed_use,pvc,19,1.15
420,2028,0.423,0.4446,0.1324,0.0547,0,mixed_use,pvc,11,1.15
420,2032,0.3937,0.4029,0.2034,0.1117,0,green_space,hdpe,16,1.15
420,2089,0.3565,0.3685,0.275,0.052,0,residential_light,hdpe,24,1.15
420,2125,0.3761,0.3833,0.2406,0.0692,0,green_space,clay,33,1.15
420,2146,0.4641,0.4859,0.05,0.0661,0,residential_light,clay,5,1.15
420,2198,0.4153,0.4206,0.1641,0.1358,0,green_space,concrete,4,1.15
420,2209,0.3683,0.3798,0.2519,0.1101,0,green_space,concrete,27,1.15
420,2218,0.3827,0.3913,0.2259,0.029,0,residential_dense,concrete,27,1.15
420,2247,0.3692,0.3789,0.2519,0.0983,0,green_space,concrete,29,1.15
420,2257,0.3937,0.4207,0.1856,0.0612,0,industrial,pvc,31,1.15
420,2305,0.409,0.4294,0.1615,0.0762,0,industrial,concrete,4,1.15
420,2327,0.4038,0.4099,0.1863,0.0495,0,residential_dense,concrete,5,1.15
420,2358,0.4668,0.4832,0.05,0.0542,0,residential_light,pvc,2,1.15
420,2412,0.3379,0.3515,0.3106,0.0346,0,residential_light,concrete,27,1.15
420,2419,0.4328,0.456,0.1111,0.079,0,residential_light,cast_iron,4,1.15
420,2428,0.3936,0.4003,0.2061,0.1159,0,green_space,hdpe,16,1.15
420,2450,0.3641,0.3734,0.2626,0.0706,0,green_space,pvc,32,1.15
420,2458,0.376,0.3836,0.2404,0.0921,0,green_space,hdpe,26,1.15
420,2460,0.3544,0.3604,0.2852,0.0388,0,residential_light,concrete,28,1.15
420,2465,0.341,0.3504,0.3085,0.0397,0,residential_light,cast_iron,25,1.15
420,2483,0.3424,0.3481,0.3095,0.0271,0,residential_light,hdpe,26,1.15
450,7,0.4332,0.4355,0.1313,0.0797,0,green_space,pvc,11,1.23
450,20,0.4222,0.437,0.1408,0.0517,0,residential_light,pvc,17,1.23
450,39,0.4207,0.4548,0.1244,0.0826,0,residential_light,pvc,13,1.23
450,40,0.4719,0.4781,0.05,0.0297,0,industrial,concrete,31,1.23
450,52,0.3652,0.3751,0.2597,0.1061,0,green_space,cast_iron,27,1.23
450,94,0.4594,0.4906,0.05,0.082,0,industrial,clay,2,1.23
450,144,0.3603,0.3773,0.2624,0.0619,0,industrial,clay,25,1.23
450,147,0.381,0.4041,0.2149,0.0702,0,industrial,hdpe,26,1.23
450,165,0.414,0.4267,0.1594,0.0477,0,residential_dense,hdpe,33,1.23
450,186,0.4106,0.4269,0.1625,0.1152,0,green_space,pvc,15,1.23
450,221,0.4725,0.4775,0.05,0.0269,0,residential_light,hdpe,4,1.23
450,238,0.3501,0.3689,0.2809,0.0318,0,residential_dense,concrete,22,1.23
450,252,0.3719,0.3949,0.2333,0.0892,0,green_space,clay,33,1.23
450,258,0.4361,0.4431,0.1208,0.0533,0,residential_light,concrete,12,1.23
450,277,0.377,0.3833,0.2397,0.0359,0,residential_dense,concrete,13,1.23
450,293,0.4415,0.4655,0.093,0.072,0,industrial,clay,2,1.23
450,334,0.3841,0.3949,0.2209,0.1301,0,green_space,concrete,13,1.23
450,344,0.3341,0.3537,0.3122,0.0565,0,residential_light,pvc,27,1.23
450,387,0.348,0.3652,0.2868,0.0494,0,industrial,clay,13,1.23
450,400,0.4557,0.4845,0.0597,0.0544,0,industrial,cast_iron,31,1.23
450,411,0.4522,0.4978,0.05,0.077,0,residential_dense,concrete,3,1.23
450,430,0.3611,0.3898,0.2491,0.1569,0,green_space,cast_iron,21,1.23
450,450,0.3689,0.3897,0.2414,0.0623,0,industrial,clay,13,1.23
450,512,0.4694,0.4806,0.05,0.0401,0,industrial,pvc,4,1.23
450,520,0.34,0.3541,0.3059,0.0404,0,mixed_use,pvc,25,1.23
450,564,0.4168,0.4386,0.1446,0.0545,0,industrial,concrete,28,1.23
450,586,0.3337,0.3624,0.3039,0.0626,0,residential_light,cast_iron,24,1.23
450,603,0.3281,0.3491,0.3227,0.0355,0,residential_light,concrete,27,1.23
450,667,0.4313,0.4712,0.0975,0.0834,0,commercial,concrete,28,1.23
450,668,0.3763,0.3879,0.2358,0.0499,0,mixed_use,pvc,17,1.23
450,675,0.466,0.484,0.05,0.0576,0,mixed_use,clay,6,1.23
450,681,0.4498,0.4962,0.0541,0.0698,0,mixed_use,pvc,6,1.23
450,694,0.3544,0.3818,0.2637,0.0665,0,residential_dense,concrete,11,1.23
450,712,0.3938,0.4117,0.1945,0.0577,0,industrial,hdpe,8,1.23
450,717,0.4411,0.4981,0.0608,0.0899,0,mixed_use,clay,14,1.23
450,718,0.3983,0.4207,0.181,0.0546,0,residential_dense,cast_iron,26,1.23
450,750,0.4362,0.4398,0.124,0.0891,0,green_space,pvc,5,1.23
450,773,0.3798,0.3864,0.2337,0.0253,0,mixed_use,concrete,31,1.23
450,774,0.3687,0.4169,0.2145,0.0942,0,mixed_use,clay,20,1.23
450,785,0.4422,0.4494,0.1084,0.0305,0,commercial,concrete,30,1.23
450,793,0.3359,0.3465,0.3176,0.0213,0,residential_light,cast_iron,30,1.23
450,812,0.3604,0.381,0.2586,0.0352,0,residential_dense,cast_iron,23,1.23
450,819,0.3623,0.3757,0.262,0.0347,0,residential_dense,hdpe,24,1.23
450,834,0.3801,0.3878,0.2321,0.0454,0,commercial,hdpe,22,1.23
450,854,0.3542,0.3632,0.2827,0.0233,0,residential_dense,hdpe,20,1.23
450,859,0.4706,0.4793,0.05,0.0302,0,industrial,cast_iron,33,1.23
450,974,0.3402,0.3532,0.3066,0.034,0,mixed_use,hdpe,21,1.23
450,977,0.3327,0.3481,0.3192,0.0325,0,commercial,clay,16,1.23
450,986,0.4245,0.4537,0.1217,0.0899,0,commercial,concrete,3,1.23
450,1011,0.4601,0.4899,0.05,0.0577,0,mixed_use,pvc,10,1.23
450,1013,0.3425,0.3507,0.3069,0.0222,0,mixed_use,pvc,22,1.23
450,1020,0.3704,0.3794,0.2502,0.027,0,commercial,concrete,20,1.23
450,1028,0.3296,0.3634,0.307,0.0655,0,commercial,cast_iron,13,1.23
450,1036,0.3476,0.3606,0.2918,0.0262,0,commercial,pvc,18,1.23
450,1073,0.3561,0.3591,0.2848,0.0067,0,commercial,hdpe,11,1.23
450,1080,0.402,0.426,0.172,0.0615,0,commercial,concrete,6,1.23
450,1110,0.4037,0.4153,0.181,0.0567,0,residential_dense,cast_iron,9,1.23
450,1196,0.4704,0.4796,0.05,0.0392,0,residential_light,hdpe,5,1.23
450,1206,0.4414,0.463,0.0956,0.1025,0,green_space,clay,5,1.23
450,1253,0.3402,0.3668,0.293,0.0501,0,residential_light,clay,25,1.23
450,1288,0.4298,0.4632,0.107,0.0702,0,residential_dense,concrete,31,1.23
450,1319,0.4704,0.4796,0.05,0.0339,0,commercial,concrete,31,1.23
450,1324,0.3718,0.3853,0.2428,0.0408,0,commercial,pvc,12,1.23
450,1364,0.4491,0.4593,0.0917,0.0481,0,residential_dense,concrete,4,1.23
450,1380,0.4479,0.4558,0.0963,0.0547,0,mixed_use,pvc,7,1.23
450,1407,0.3842,0.3912,0.2246,0.1083,0,green_space,concrete,24,1.23
450,1419,0.355,0.3745,0.2705,0.0497,0,commercial,hdpe,13,1.23
450,1472,0.4279,0.4455,0.1266,0.0449,0,commercial,pvc,5,1.23
450,1502,0.3614,0.3898,0.2489,0.0654,0,residential_dense,cast_iron,9,1.23
450,1510,0.3647,0.3951,0.2402,0.0597,0,residential_dense,concrete,14,1.23
450,1520,0.4717,0.4782,0.05,0.0253,0,commercial,concrete,30,1.23
450,1525,0.3458,0.3639,0.2902,0.0237,0,commercial,concrete,16,1.23
450,1552,0.345,0.3588,0.2962,0.0324,0,residential_dense,cast_iron,23,1.23
450,1554,0.4648,0.4852,0.05,0.0517,0,industrial,cast_iron,34,1.23
450,1590,0.3535,0.3674,0.2791,0.0222,0,industrial,cast_iron,22,1.23
450,1609,0.4678,0.4818,0.0505,0.0614,0,green_space,clay,5,1.23
450,1624,0.3794,0.3923,0.2283,0.0559,0,mixed_use,concrete,15,1.23
450,1631,0.3406,0.3556,0.3039,0.0205,0,mixed_use,cast_iron,27,1.23
450,1646,0.3214,0.3505,0.3281,0.0385,0,residential_light,clay,31,1.23
450,1682,0.434,0.442,0.124,0.0412,0,commercial,concrete,2,1.23
450,1740,0.337,0.351,0.312,0.0427,0,industrial,clay,23,1.23
450,1764,0.3512,0.3675,0.2812,0.0452,0,mixed_use,concrete,19,1.23
450,1784,0.4129,0.4489,0.1382,0.0709,0,residential_dense,concrete,33,1.23
450,1788,0.367,0.3798,0.2532,0.0813,0,green_space,pvc,29,1.23
450,1795,0.3524,0.3835,0.2641,0.0672,0,industrial,pvc,23,1.23
450,1808,0.4168,0.4311,0.152,0.0451,0,industrial,hdpe,4,1.23
450,1820,0.4638,0.4862,0.05,0.0469,0,mixed_use,hdpe,2,1.23
450,1822,0.4536,0.461,0.0853,0.036,0,residential_dense,concrete,34,1.23
450,1826,0.3494,0.3533,0.2973,0.0077,0,mixed_use,hdpe,23,1.23
450,1828,0.4581,0.4919,0.05,0.0647,0,mixed_use,pvc,3,1.23
450,1877,0.4258,0.4514,0.1229,0.0725,0,commercial,hdpe,32,1.23
450,1880,0.3763,0.3952,0.2285,0.0473,0,commercial,cast_iron,24,1.23
450,1882,0.4711,0.4789,0.05,0.033,0,mixed_use,hdpe,4,1.23
450,1891,0.3348,0.3628,0.3025,0.0446,0,residential_dense,pvc,22,1.23
450,1923,0.3539,0.3584,0.2877,0.0202,0,commercial,hdpe,13,1.23
450,1946,0.3974,0.4101,0.1925,0.1414,0,green_space,concrete,10,1.23
450,1996,0.4488,0.4596,0.0916,0.0626,0,residential_light,cast_iron,10,1.23
450,2006,0.3989,0.4026,0.1985,0.0408,0,industrial,pvc,27,1.23
450,2023,0.3572,0.3645,0.2783,0.0324,0,mixed_use,pvc,19,1.23
450,2028,0.4304,0.4547,0.1148,0.0498,0,mixed_use,pvc,11,1.23
450,2032,0.3978,0.4078,0.1944,0.1067,0,green_space,hdpe,16,1.23
450,2089,0.358,0.3717,0.2702,0.0472,0,residential_light,hdpe,24,1.23
450,2125,0.3784,0.3868,0.2348,0.0756,0,green_space,clay,33,1.23
450,2146,0.4621,0.4879,0.05,0.0701,0,residential_light,clay,5,1.23
450,2198,0.4203,0.4268,0.1529,0.129,0,green_space,concrete,4,1.23
450,2209,0.3703,0.383,0.2467,0.1104,0,green_space,concrete,27,1.23
450,2218,0.384,0.3946,0.2214,0.0467,0,residential_dense,concrete,27,1.23
450,2247,0.3714,0.3824,0.2462,0.095,0,green_space,concrete,29,1.23
450,2257,0.3971,0.4285,0.1744,0.0742,0,industrial,pvc,31,1.23
450,2305,0.4146,0.4385,0.1469,0.0651,0,industrial,concrete,4,1.23
450,2327,0.4096,0.4166,0.1739,0.0437,0,residential_dense,concrete,5,1.23
450,2358,0.4655,0.4845,0.05,0.0541,0,residential_light,pvc,2,1.23
450,2412,0.3385,0.3536,0.308,0.033,0,residential_light,concrete,27,1.23
450,2419,0.4399,0.4662,0.094,0.0822,0,residential_light,cast_iron,4,1.23
450,2428,0.3971,0.4049,0.1981,0.1115,0,green_space,hdpe,16,1.23
450,2450,0.3659,0.3763,0.2579,0.0682,0,green_space,pvc,32,1.23
450,2458,0.3786,0.387,0.2345,0.0893,0,green_space,hdpe,26,1.23
450,2460,0.356,0.3632,0.2809,0.0336,0,residential_light,concrete,28,1.23
450,2465,0.3415,0.3524,0.306,0.0339,0,residential_light,cast_iron,25,1.23
450,2483,0.3429,0.3498,0.3074,0.027,0,residential_light,hdpe,26,1.23
480,7,0.4419,0.4446,0.1136,0.0709,0,green_space,pvc,11,1.32
480,20,0.4295,0.4469,0.1235,0.0504,0,residential_light,pvc,17,1.32
480,39,0.4281,0.468,0.1039,0.0802,0,residential_light,pvc,13,1.32
480,40,0.4709,0.4791,0.05,0.0502,0,industrial,concrete,31,1.32
480,52,0.3676,0.3787,0.2536,0.1044,0,green_space,cast_iron,27,1.32
480,94,0.457,0.4929,0.0501,0.093,1,industrial,clay,2,1.32
480,144,0.3623,0.3824,0.2554,0.0686,0,industrial,clay,25,1.32
480,147,0.3829,0.411,0.206,0.0763,0,industrial,hdpe,26,1.32
480,165,0.4226,0.438,0.1395,0.0576,0,residential_dense,hdpe,33,1.32
480,186,0.4166,0.4351,0.1484,0.1082,0,green_space,pvc,15,1.32
480,221,0.4722,0.4778,0.05,0.0274,0,residential_light,hdpe,4,1.32
480,238,0.3475,0.3702,0.2823,0.0511,0,residential_dense,concrete,22,1.32
480,252,0.3743,0.4005,0.2252,0.0879,0,green_space,clay,33,1.32
480,258,0.4446,0.4534,0.1021,0.0477,0,residential_light,concrete,12,1.32
480,277,0.3804,0.3879,0.2317,0.0299,0,residential_dense,concrete,13,1.32
480,293,0.4539,0.4822,0.064,0.0737,0,industrial,clay,2,1.32
480,334,0.3878,0.3999,0.2124,0.1255,0,green_space,concrete,13,1.32
480,344,0.3321,0.3563,0.3116,0.0525,0,residential_light,pvc,27,1.32
480,387,0.3479,0.368,0.2841,0.0445,1,industrial,clay,13,1.32
480,400,0.4584,0.4915,0.05,0.061,0,industrial,cast_iron,31,1.32
480,411,0.4492,0.5007,0.05,0.0818,0,residential_dense,concrete,3,1.32
480,430,0.3622,0.3954,0.2424,0.1562,0,green_space,cast_iron,21,1.32
480,450,0.3714,0.3955,0.2331,0.0621,0,industrial,clay,13,1.32
480,512,0.4682,0.4817,0.05,0.0403,0,industrial,pvc,4,1.32
