zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification,cluster,pca1,pca2,x_m,y_m,maintenance_priority_score,maintenance_rank,priority_tier
317,653,0.1789041095890411,0.09693871232876712,0.2344,0.2344,0.07141841095890411,0.0537,0.2542,0.5805849,2.272,0.09693871232876712,0.056061150684931504,0.07481304109589042,0.05,0.9,0.05,0.8442863287671233,0.8457,0.3575757575757564,3,residential_dense,pvc,25,80.0,51.7,26.77,6,17,ACUTE,2,-1.5205236295947708,1.710072150973571,3500.0,1300.0,0.3338,2434,MEDIUM
318,0,0.0,0.1483594794520548,0.3,0.3,0.10080019178082192,0.0771,0.1867,0.13804491,0.3765,0.1483594794520548,0.02052731506849315,0.5608278904109589,0.1024,0.8476,0.05,0.8419361643835617,0.8438,0.0,0,green_space,pvc,9,92.8,80.4,28.09,6,18,SAFE,4,-2.9917305274239774,-0.33950491973077646,3700.0,1300.0,0.4065,1971,MEDIUM
319,0,0.0,0.21144758904109587,0.3,0.3,0.11997657534246575,0.0599,0.2019,0.112514116,0.3946,0.21144758904109587,0.023813232876712328,0.6090021369863015,0.05,0.9,0.05,0.8404019178082192,0.8452,0.0,0,green_space,concrete,7,113.28,84.9,28.02,6,19,SAFE,1,-2.059379166423839,-0.6263326240573766,3900.0,1300.0,0.3833,2380,MEDIUM
320,81,0.02219178082191781,0.15837928767123285,0.3,0.3,0.09727410958904109,0.0755,0.4803,0.4637163,1.9749,0.15837928767123285,0.07343720547945205,0.1947544109589041,0.05,0.9,0.05,0.8422181095890412,0.844,-0.042424242424242496,-7,residential_dense,pvc,13,89.6,77.1,28.27,6,20,ACUTE,2,-1.137953676033073,-0.1600355826715727,4100.0,1300.0,0.4229,1507,MEDIUM
321,155,0.04246575342465753,0.19177391780821917,0.3,0.3,0.12076939726027397,0.1119,0.4313,0.48986322,1.9427,0.19177391780821917,0.09407265753424658,0.2713736712328767,0.05,0.9,0.05,0.8403388493150685,0.841,0.5515151515151517,5,industrial,pvc,8,93.6,87.7,28.39,6,21,ACUTE,1,0.42006670077184594,0.7492171364211899,4300.0,1300.0,0.4914,742,MEDIUM
322,94,0.025753424657534246,0.15373265753424656,0.3,0.3,0.09216756164383562,0.0561,0.4387,0.47588152,2.0436,0.15373265753424656,0.07307098630136985,0.12044854794520549,0.05,0.9,0.05,0.8426269589041097,0.8455,0.2181818181818183,10,residential_dense,concrete,34,87.36,40.4,26.25,6,22,ACUTE,2,-0.9882610704019584,1.068250438463484,4500.0,1300.0,0.4441,1087,MEDIUM
323,447,0.12246575342465753,0.1658998904109589,0.3,0.3,0.10587934246575344,0.1006,0.3548,0.5487477,2.2079,0.1658998904109589,0.09114317808219177,0.06827134246575343,0.05,0.9,0.05,0.8415288767123287,0.842,1.3393939393939394,55,industrial,hdpe,25,88.0,52.8,28.15,6,23,ACUTE,3,1.490615827061852,4.442065799938408,4700.0,1300.0,0.5808,378,HIGH
324,0,0.0,0.21226213698630136,0.3,0.3,0.12955591780821918,0.0792,0.2004,0.08961652,0.4012,0.21226213698630136,0.018977150684931506,0.6099188767123288,0.1219,0.8281,0.05,0.8396349863013699,0.8437,0.0,0,green_space,cast_iron,11,127.68,84.7,23.89,6,24,SAFE,4,-2.2479283934447913,-1.0629218099790598,4900.0,1300.0,0.4121,1816,MEDIUM
325,780,0.2136986301369863,0.20948591780821918,0.3,0.3,0.15353775342465753,0.1213,0.4959,0.59610397,2.2102,0.20948591780821918,0.12467832876712329,0.36617594520547947,0.05,0.9,0.05,0.8377176712328767,0.8403,0.3757575757575753,10,residential_dense,clay,4,77.44,95.2,22.48,6,25,ACUTE,3,1.5917006832863057,0.9589048709896106,5100.0,1300.0,0.5813,376,HIGH
326,0,0.0,0.21861394520547944,0.3,0.3,0.12463402739726027,0.0616,0.1836,0.096824035,0.3455,0.21861394520547944,0.021204575342465753,0.5600808219178083,0.066,0.884,0.05,0.8400287123287672,0.8451,0.0,0,green_space,cast_iron,12,126.56,78.9,23.76,6,26,SAFE,1,-1.9509703461024646,-0.7676229841356266,5300.0,1300.0,0.3931,2297,MEDIUM
327,9,0.002465753424657534,0.10968591780821918,0.2409,0.2409,0.07461531506849314,0.0634,0.2127,0.3334009,1.239,0.10968591780821918,0.03659572602739726,0.3440276712328767,0.05,0.9,0.05,0.8440312328767123,0.8449,-0.12727272727272715,-3,residential_light,hdpe,11,100.32,81.3,22.48,6,27,SAFE,2,-2.8733017996012724,0.17677773953706766,5500.0,1300.0,0.2311,2486,LOW
328,0,0.0,0.1598835890410959,0.3,0.3,0.10706457534246576,0.0867,0.2008,0.12619792,0.4297,0.1598835890410959,0.02008676712328767,0.6000228767123288,0.107,0.843,0.05,0.8414348493150685,0.8431,0.0,0,green_space,hdpe,8,102.96,84.8,21.62,6,28,SAFE,4,-2.8028131065309876,-0.5224856057504302,5700.0,1300.0,0.4161,1706,MEDIUM
329,16,0.004383561643835616,0.17831613698630136,0.3,0.3,0.0945638904109589,0.0743,0.3802,0.42164913,1.6362,0.17831613698630136,0.07503227397260273,0.12505060273972604,0.05,0.9,0.05,0.8424359452054795,0.8441,0.06060606060606051,-2,residential_light,pvc,25,80.0,52.5,21.16,6,29,SAFE,1,-0.6467651311322311,0.004944847968578081,5900.0,1300.0,0.4331,1286,MEDIUM
330,66,0.01808219178082192,0.2028729315068493,0.3,0.3,0.11434698630136986,0.0746,0.3707,0.4867719,1.9443,0.2028729315068493,0.09854830136986302,0.07288123287671233,0.05,0.9,0.05,0.8408510684931507,0.844,0.32727272727272677,2,industrial,cast_iron,27,109.76,50.0,20.21,6,30,SAFE,1,0.34235353363209187,0.4216977767656382,6100.0,1300.0,0.4551,977,MEDIUM
331,12,0.0032876712328767125,0.22448356164383562,0.3,0.3,0.1313247397260274,0.1118,0.3634,0.4426166,1.5569,0.22448356164383562,0.09929027397260273,0.33634994520547945,0.05,0.9,0.05,0.8394944657534246,0.8411,-0.09696969696969691,-2,residential_dense,concrete,6,114.24,91.8,19.11,6,31,SAFE,1,0.368457225690258,-0.7514662301604406,6300.0,1300.0,0.444,1089,MEDIUM
332,7,0.0019178082191780822,0.19618016438356164,0.3,0.3,0.10634402739726027,0.0913,0.3243,0.35917416,1.3547,0.19618016438356164,0.07049139726027398,0.3204345753424657,0.05,0.9,0.05,0.8414920273972604,0.8427,-0.042424242424242344,-1,residential_dense,cast_iron,2,137.76,91.5,19.88,6,32,SAFE,1,-0.6525422653262185,-0.4065026448790622,6500.0,1300.0,0.4132,1793,MEDIUM
333,498,0.13643835616438357,0.0997444109589041,0.2356,0.2356,0.06994290410958903,0.0597,0.3477,0.55819184,2.5349,0.0997444109589041,0.055608082191780824,0.06442545205479452,0.05,0.9,0.05,0.8444044109589042,0.8452,-0.04848484848484821,0,residential_dense,pvc,24,80.8,53.0,18.88,6,33,ACUTE,2,-1.7158567465722634,0.943827369257126,6700.0,1300.0,0.3047,2453,MEDIUM
334,0,0.0,0.19853657534246574,0.3,0.3,0.11754076712328768,0.0715,0.1765,0.099268116,0.4019,0.19853657534246574,0.01972413698630137,0.5027475342465754,0.1065,0.8435,0.05,0.8405964657534246,0.8443,0.0,0,green_space,concrete,13,107.52,72.1,20.2,6,34,SAFE,4,-2.2370443241929805,-0.7908957095678292,6900.0,1300.0,0.4062,1976,MEDIUM
335,302,0.08273972602739726,0.15806032876712328,0.2896,0.2896,0.10318909589041096,0.0575,0.4209,0.52786976,2.3266,0.15806032876712328,0.08333057534246575,0.1607069315068493,0.05,0.9,0.05,0.8417459178082192,0.8454,-0.04848484848484733,4,industrial,concrete,31,90.24,39.6,18.68,6,35,ACUTE,2,-0.841941841476984,0.5580859189057075,7100.0,1300.0,0.4339,1267,MEDIUM
336,0,0.0,0.2173183287671233,0.3,0.3,0.13406046575342465,0.078,0.2295,0.08943066,0.3115,0.2173183287671233,0.01942613698630137,0.6785892602739726,0.111,0.839,0.05,0.8392759999999999,0.8438,0.0,0,green_space,cast_iron,6,133.28,92.8,17.6,6,36,SAFE,4,-2.266803332278548,-1.0779927650159757,7300.0,1300.0,0.4029,2072,MEDIUM
337,0,0.0,0.1800250136986301,0.3,0.3,0.1009749589041096,0.0637,0.1938,0.17951772,0.662,0.1800250136986301,0.03234175342465753,0.535474602739726,0.05,0.9,0.05,0.8419220000000001,0.8449,0.0,0,green_space,clay,14,71.04,76.8,17.77,6,37,SAFE,1,-2.2053483156154647,-0.2848496270959203,7500.0,1300.0,0.3987,2190,MEDIUM
338,682,0.18684931506849314,0.15417964383561644,0.3,0.3,0.10295536986301371,0.1131,0.4153,0.5749778,2.2094,0.15417964383561644,0.08902909589041097,0.06352112328767123,0.05,0.9,0.05,0.8417632876712329,0.841,2.0363636363636366,50,residential_dense,pvc,27,78.4,51.1,18.31,6,38,ACUTE,3,1.8832627989830026,5.264583099887319,7700.0,1300.0,0.6623,149,HIGH
339,9,0.002465753424657534,0.17449202739726027,0.3,0.3,0.09833049315068493,0.0726,0.3026,0.34757358,1.4444,0.17449202739726027,0.06057372602739726,0.3345880273972603,0.05,0.9,0.05,0.8421334794520549,0.8442,-0.1030303030303028,-3,residential_dense,concrete,2,118.08,92.4,17.35,6,39,SAFE,1,-1.4392207776040469,-0.33785810620484275,7900.0,1300.0,0.3917,2315,MEDIUM
340,489,0.13397260273972603,0.16891643835616438,0.3,0.3,0.10965104109589041,0.0602,0.5072,0.5576423,2.035,0.16891643835616438,0.09465936986301371,0.0824550410958904,0.05,0.9,0.05,0.8412284383561643,0.8452,1.9333333333333336,33,residential_dense,hdpe,30,83.6,45.9,17.33,6,40,ACUTE,3,0.9721241156397704,4.368466541718156,8100.0,1300.0,0.5725,405,HIGH
341,58,0.01589041095890411,0.21661405479452056,0.3,0.3,0.11444298630136987,0.0814,0.4547,0.45987627,1.8856,0.21661405479452056,0.09946909589041096,0.053948109589041095,0.05,0.9,0.05,0.8408449589041096,0.8435,-0.315151515151515,-10,residential_dense,concrete,29,92.16,47.5,18.84,6,41,SAFE,1,0.2831443324786854,-1.0592487093842398,8300.0,1300.0,0.4514,1009,MEDIUM
342,6,0.0016438356164383563,0.1674503287671233,0.3,0.3,0.09238701369863014,0.0822,0.327,0.31621504,1.2577,0.1674503287671233,0.0529626301369863,0.3269261369863014,0.05,0.9,0.05,0.8426089315068492,0.8434,-0.024242424242424187,-2,residential_light,concrete,11,109.44,76.9,19.39,6,42,SAFE,2,-1.4568875495912637,-0.19621737619210977,8500.0,1300.0,0.4165,1696,MEDIUM
343,0,0.0,0.18277841095890413,0.3,0.3,0.0945470410958904,0.0499,0.1389,0.11541397,0.4313,0.18277841095890413,0.021085698630136988,0.25817372602739724,0.0613,0.8887,0.05,0.8424355342465754,0.846,0.0,0,green_space,concrete,31,90.24,43.5,19.21,6,43,SAFE,1,-1.985627171877569,-0.25544996850960605,8700.0,1300.0,0.4092,1892,MEDIUM
344,10,0.0027397260273972603,0.14993287671232877,0.2623,0.2623,0.08286605479452054,0.0699,0.3269,0.44012326,1.528,0.14993287671232877,0.06614372602739726,0.09438309589041095,0.05,0.9,0.05,0.8433711232876712,0.8444,-0.03636363636363635,0,residential_light,pvc,27,78.4,50.4,19.7,6,44,SAFE,2,-1.1974589836512943,0.22861213576258665,8900.0,1300.0,0.3232,2437,MEDIUM
345,5,0.0013698630136986301,0.1844044109589041,0.3,0.3,0.10870709589041096,0.0831,0.2148,0.34101856,1.1748,0.1844044109589041,0.06266498630136987,0.4964758082191781,0.05,0.9,0.05,0.841303506849315,0.8434,-0.06666666666666672,-3,residential_light,pvc,3,97.6,95.8,20.63,6,45,SAFE,1,-1.4494505864765688,-0.4783422186667157,9100.0,1300.0,0.4049,2010,MEDIUM
346,3,0.0008219178082191781,0.20100309589041096,0.3,0.3,0.10589131506849316,0.0838,0.2649,0.2880741,1.0422,0.20100309589041096,0.05812553424657534,0.4300227671232877,0.05,0.9,0.05,0.8415291232876712,0.8433,-0.018181818181818223,-1,residential_light,concrete,8,112.32,87.0,18.86,6,46,SAFE,1,-1.0724103131352845,-0.4837557199188568,9300.0,1300.0,0.4132,1791,MEDIUM
347,6,0.0016438356164383563,0.1832571506849315,0.3,0.3,0.1083895890410959,0.0853,0.38,0.35838252,1.4514,0.1832571506849315,0.06579635616438356,0.45870153424657534,0.05,0.9,0.05,0.8413295068493151,0.8432,-0.012121212121212198,-2,residential_light,pvc,2,98.4,91.9,18.47,6,47,SAFE,1,-1.2808444856084493,-0.33718164042195936,9500.0,1300.0,0.406,1981,MEDIUM
348,30,0.00821917808219178,0.15959726027397259,0.2827,0.2827,0.1012218904109589,0.0904,0.2499,0.4499484,1.7538,0.15959726027397259,0.07181013698630137,0.2982194520547945,0.05,0.9,0.05,0.8419025753424657,0.8428,0.0969696969696971,4,residential_dense,pvc,5,96.0,89.7,18.41,6,48,SAFE,2,-1.0032767429900502,0.36106232359040935,9700.0,1300.0,0.3763,2392,MEDIUM
349,765,0.2095890410958904,0.18762479452054795,0.3,0.3,0.10881591780821917,0.1786,0.2244,0.598604,2.5198,0.18762479452054795,0.11205553424657534,0.09286898630136986,0.05,0.2684,0.6816,0.841294301369863,0.8357,0.39393939393939637,9,industrial,pvc,19,84.8,67.1,17.92,6,49,CHRONIC,0,4.300637143787273,-0.9028716521214876,9900.0,1300.0,0.67,126,HIGH
350,16,0.004383561643835616,0.1701490410958904,0.3,0.3,0.09829205479452055,0.0832,0.3324,0.40394413,1.7395,0.1701490410958904,0.06862805479452055,0.24466553424657533,0.05,0.9,0.05,0.8421374794520549,0.8433,-0.19393939393939386,-4,residential_dense,hdpe,10,101.2,82.0,10.49,7,0,SAFE,2,-1.1038545210806974,-0.427488273343893,100.0,1500.0,0.4175,1663,MEDIUM
351,25,0.00684931506849315,0.20624569863013698,0.3,0.3,0.13105383561643835,0.1055,0.4558,0.46166518,1.7596,0.20624569863013698,0.09487084931506849,0.4461159726027397,0.05,0.9,0.05,0.8395161917808219,0.8416,-0.30909090909090886,-5,residential_light,clay,8,74.88,89.2,11.96,7,1,SAFE,1,-0.38446051978810936,-1.0030947369547745,300.0,1500.0,0.4417,1129,MEDIUM
352,3,0.0008219178082191781,0.16242197260273972,0.3,0.3,0.08272276712328767,0.0748,0.2548,0.28141204,0.9812,0.16242197260273972,0.04546219178082192,0.23225767123287672,0.05,0.9,0.05,0.8433825479452055,0.844,-0.030303030303030318,-1,residential_light,cast_iron,20,117.6,65.6,11.86,7,2,SAFE,2,-1.5263035418416677,-0.08129960523098978,500.0,1500.0,0.4215,1561,MEDIUM
353,360,0.09863013698630137,0.19645772602739725,0.3,0.3,0.1213830410958904,0.0608,0.3802,0.54163814,1.8962,0.19645772602739725,0.10670791780821919,0.0821787397260274,0.05,0.9,0.05,0.8402888767123288,0.8451,1.4181818181818184,36,industrial,concrete,27,94.08,48.0,11.58,7,3,ACUTE,3,1.2757174996872986,3.5805732075146945,700.0,1500.0,0.528,563,HIGH
354,11,0.0030136986301369864,0.17838326027397258,0.3,0.3,0.0894731506849315,0.0855,0.3339,0.40238523,1.4872,0.17838326027397258,0.07179416438356165,0.04771920547945205,0.05,0.9,0.05,0.8428425479452055,0.8432,-0.018181818181817973,1,residential_light,concrete,34,87.36,34.5,12.66,7,4,SAFE,2,-0.36824404934889504,0.007295605600667685,900.0,1500.0,0.457,969,MEDIUM
355,5,0.0013698630136986301,0.16322032876712328,0.3,0.3,0.09052769863013699,0.0775,0.2197,0.36058044,1.3628,0.16322032876712328,0.05879860273972603,0.25142550684931503,0.05,0.9,0.05,0.8427579452054794,0.8438,-0.17575757575757578,-5,residential_light,pvc,19,84.8,67.2,12.8,7,5,SAFE,2,-1.4459187508721476,-0.40953480027076106,1100.0,1500.0,0.4233,1490,MEDIUM
356,8,0.002191780821917808,0.13999446575342467,0.2592,0.2592,0.08943706849315068,0.0663,0.2643,0.36005807,1.283,0.13999446575342467,0.050587397260273975,0.3962390410958904,0.05,0.9,0.05,0.8428440547945205,0.8447,-0.07272727272727268,-2,residential_light,pvc,5,96.0,86.3,15.07,7,6,SAFE,2,-2.2749073611523216,0.030072849554440784,1300.0,1500.0,0.2757,2472,MEDIUM
357,58,0.01589041095890411,0.20712690410958903,0.3,0.3,0.13026098630136987,0.105,0.4713,0.48820737,1.8539,0.20712690410958903,0.10118098630136987,0.3313296164383562,0.05,0.9,0.05,0.8395789041095891,0.8416,0.14545454545454523,4,residential_light,clay,14,71.04,75.7,16.2,7,7,SAFE,1,0.2663834955009746,0.038939206713800086,1500.0,1500.0,0.4615,941,MEDIUM
358,12,0.0032876712328767125,0.1557294794520548,0.3,0.3,0.09705501369863015,0.0722,0.3196,0.38968372,1.2614,0.1557294794520548,0.06079421917808219,0.37045356164383564,0.05,0.9,0.05,0.8422347123287671,0.8442,-0.060606060606060566,-4,residential_dense,concrete,3,117.12,99.0,18.3,7,8,SAFE,2,-1.7891760891889463,-0.1617073005822325,1700.0,1500.0,0.3932,2295,MEDIUM
359,734,0.2010958904109589,0.20881073972602737,0.3,0.3,0.14586901369863015,0.0908,0.6014,0.58062565,2.4267,0.20881073972602737,0.12119720547945205,0.2684652328767123,0.05,0.9,0.05,0.8383304383561644,0.8427,0.8242424242424259,12,residential_dense,clay,10,73.6,82.8,18.69,7,9,ACUTE,3,1.4753883106429746,1.7289399439939142,1900.0,1500.0,0.567,419,HIGH
360,7,0.0019178082191780822,0.10977980821917808,0.2379,0.2379,0.07300542465753425,0.0572,0.2124,0.28371695,1.2837,0.10977980821917808,0.031220246575342468,0.33748079452054797,0.05,0.9,0.05,0.8441592328767124,0.8454,0.06666666666666664,3,residential_light,hdpe,11,100.32,79.1,21.58,7,10,SAFE,2,-2.864386984736844,0.6868707500798842,2100.0,1500.0,0.218,2488,LOW
361,12,0.0032876712328767125,0.1783766301369863,0.3,0.3,0.09311065753424658,0.0837,0.3115,0.39063698,1.572,0.1783766301369863,0.06960627397260274,0.1537297808219178,0.05,0.9,0.05,0.8425516164383562,0.8433,-0.2060606060606058,-6,residential_dense,cast_iron,16,122.08,72.6,24.09,7,11,SAFE,1,-0.806226888646858,-0.5758960571379631,2300.0,1500.0,0.4269,1404,MEDIUM
362,1588,0.4350684931506849,0.2129445205479452,0.3,0.3,0.10206838356164384,0.1447,0.1967,0.78376144,3.039,0.2129445205479452,0.16715660273972602,0.07306906849315067,0.05,0.05,0.8999,0.8418353424657534,0.8384,-0.5696969696969731,-18,residential_dense,clay,23,65.28,58.2,23.87,7,12,ACUTE,0,5.663698364373528,-3.395632211388003,2500.0,1500.0,0.7421,32,HIGH
363,11,0.0030136986301369864,0.19000394520547945,0.3,0.3,0.09188361643835617,0.0718,0.4251,0.40632752,1.7219,0.19000394520547945,0.07732958904109588,0.06414717808219178,0.05,0.9,0.05,0.8426498082191781,0.8443,-0.00606060606060617,-3,industrial,cast_iron,24,113.12,57.3,25.68,7,13,SAFE,1,-0.39275398902424186,-0.19396581436541202,2700.0,1500.0,0.4254,1441,MEDIUM
364,9,0.002465753424657534,0.18712175342465753,0.3,0.3,0.10552690410958904,0.0784,0.4176,0.3747109,1.6515,0.18712175342465753,0.0702948493150685,0.3332256712328767,0.05,0.9,0.05,0.8415570410958904,0.8437,-0.006060606060605989,-1,residential_dense,concrete,7,113.28,91.8,27.11,7,14,SAFE,1,-0.9774730834684788,-0.2300701813620022,2900.0,1500.0,0.4062,1977,MEDIUM
365,508,0.13917808219178082,0.1752523287671233,0.3,0.3,0.11569819178082193,0.0694,0.4383,0.5545417,2.2445,0.1752523287671233,0.09746372602739725,0.13786824657534247,0.05,0.9,0.05,0.8407440273972603,0.8444,0.23030303030303198,0,residential_dense,hdpe,34,80.08,37.7,26.97,7,15,ACUTE,2,0.053259335867556774,0.6915335025352595,3100.0,1500.0,0.5213,591,HIGH
366,0,0.0,0.19497287671232874,0.3,0.3,0.09615208219178083,0.0438,0.1704,0.12262989,0.4945,0.19497287671232874,0.02385641095890411,0.2876009589041096,0.05,0.9,0.05,0.8423082739726028,0.8465,0.0,0,green_space,concrete,32,89.28,47.0,28.34,7,16,SAFE,1,-1.8506857496531395,-0.2932090003606662,3300.0,1500.0,0.4036,2049,MEDIUM
367,243,0.06657534246575343,0.15586035616438357,0.3,0.3,0.10228419178082193,0.0971,0.2765,0.5208929,1.6264,0.15586035616438357,0.08123164383561643,0.18288,0.05,0.9,0.05,0.8418171780821918,0.8422,0.7696969696969702,23,residential_dense,pvc,15,88.0,77.1,28.66,7,17,MODERATE,3,0.09923802154180109,2.238075630061807,3500.0,1500.0,0.5072,650,HIGH
368,11,0.0030136986301369864,0.2019818630136986,0.3,0.3,0.1092405205479452,0.0822,0.3826,0.40220058,1.4936,0.2019818630136986,0.08113830136986303,0.2268799178082192,0.05,0.9,0.05,0.8412615616438356,0.8434,-0.11515151515151495,-3,residential_dense,cast_iron,9,129.92,80.8,29.03,7,18,SAFE,1,-0.4040054726517095,-0.5260467409465478,3700.0,1500.0,0.4141,1765,MEDIUM
369,5,0.0013698630136986301,0.1702395890410959,0.3,0.3,0.06870030136986302,0.109,0.1827,0.3052759,1.2764,0.1702395890410959,0.05210164383561643,0.06366876712328767,0.05,0.4162,0.5338,0.8445029589041096,0.8413,0.11515151515151513,1,residential_light,concrete,29,92.16,43.5,28.21,7,19,SAFE,0,1.0096882039803596,-1.3559871775276349,3900.0,1500.0,0.4805,810,MEDIUM
370,19,0.0052054794520547945,0.2117860821917808,0.3,0.3,0.11609712328767123,0.0688,0.3613,0.44968346,1.5597,0.2117860821917808,0.09505865753424657,0.17086638356164383,0.05,0.9,0.05,0.8407125479452056,0.8445,-0.05454545454545456,-5,residential_dense,concrete,13,107.52,72.6,28.84,7,20,SAFE,1,-0.13614579039786462,-0.4984717921604136,4100.0,1500.0,0.4059,1988,MEDIUM
371,10,0.0027397260273972603,0.17130967123287671,0.3,0.3,0.06257832876712328,0.1083,0.1179,0.38115144,1.3728,0.17130967123287671,0.06535361643835616,0.04339849315068493,0.05,0.1813,0.7686,0.8449939999999999,0.8413,-0.1575757575757575,-2,residential_light,concrete,30,91.2,41.2,28.94,7,21,SAFE,0,1.7892585780057326,-2.4647154496576973,4300.0,1500.0,0.4772,831,MEDIUM
372,9,0.002465753424657534,0.22260550684931507,0.3,0.3,0.09717586301369863,0.1407,0.1706,0.37446558,1.3152,0.22260550684931507,0.08326378082191781,0.08791813698630137,0.05,0.3276,0.6224,0.8422264657534246,0.8387,-0.05454545454545449,-3,industrial,cast_iron,19,118.72,61.7,29.32,7,22,SAFE,0,2.7321334110768505,-2.502213739929074,4500.0,1500.0,0.4976,703,MEDIUM
373,12,0.0032876712328767125,0.1971305205479452,0.3,0.3,0.10417065753424656,0.0882,0.3691,0.4150619,1.435,0.1971305205479452,0.08188512328767122,0.1611899726027397,0.05,0.9,0.05,0.8416667397260273,0.8429,0.07272727272727275,-2,residential_dense,cast_iron,16,122.08,73.0,28.11,7,23,SAFE,1,-0.16101441286960683,-0.19835206864374966,4700.0,1500.0,0.4352,1233,MEDIUM
374,18,0.004931506849315068,0.19223334246575344,0.3,0.3,0.11464416438356165,0.0901,0.4228,0.42891523,1.6719,0.19223334246575344,0.08224553424657534,0.334904301369863,0.05,0.9,0.05,0.8408287123287672,0.8428,0.012121212121212227,-2,residential_light,clay,11,72.96,75.9,28.46,7,24,SAFE,1,-0.5838648833416065,-0.29300627598959245,4900.0,1500.0,0.428,1374,MEDIUM
375,17,0.004657534246575342,0.16394942465753423,0.3,0.3,0.06510967123287671,0.0721,0.2148,0.35785475,1.5931,0.16394942465753423,0.058649397260273975,0.041414602739726025,0.05,0.5362,0.4138,0.8447917260273972,0.8442,-0.1272727272727274,-7,residential_light,hdpe,34,80.08,37.0,24.61,7,25,SAFE,2,0.004438233733247882,-1.4147982298980275,5100.0,1500.0,0.4423,1114,MEDIUM
376,1534,0.42027397260273974,0.2043933698630137,0.3,0.3,0.14051098630136985,0.1573,0.3817,0.760263,2.7942,0.2043933698630137,0.1558489589041096,0.10937476712328767,0.05,0.4633,0.4866,0.8387585205479452,0.8374,0.10909090909090823,14,residential_dense,clay,21,66.56,65.6,25.28,7,26,CHRONIC,0,4.892364221117866,0.029376212806074938,5300.0,1500.0,0.7502,24,CRITICAL
377,11,0.0030136986301369864,0.1757986301369863,0.3,0.3,0.09560808219178081,0.0918,0.303,0.37298217,1.4138,0.1757986301369863,0.06544939726027398,0.23052701369863013,0.05,0.9,0.05,0.842352,0.8427,-0.1999999999999999,-7,residential_light,pvc,17,86.4,64.6,23.61,7,27,SAFE,1,-0.9611943616309967,-0.6648121957296717,5500.0,1500.0,0.4378,1182,MEDIUM
