zone_id,w1_initial,w2_initial,w3_initial,w1_final,w2_final,w3_final,w1_var,w2_var,w3_var,land_use,drain_material,grid_row,grid_col,dominant_component,w1_shift,w2_shift,w3_shift
412,0.3353,0.3353,0.3295,0.05,0.9,0.05,0.0021201560567809183,0.0021209372641343314,1.3679890560875757e-11,green_space,pvc,8,12,StressMismatch(d2),-0.2853,0.5647,-0.2795
413,0.3365,0.3371,0.3263,0.05,0.9,0.05,6.450019676554982e-08,8.563143001707616e-08,7.266607949328053e-09,residential_dense,pvc,8,13,StressMismatch(d2),-0.2865,0.5629,-0.2763
414,0.3367,0.3368,0.3265,0.05,0.9,0.05,0.0,2.1939920918947087e-09,0.0,residential_light,concrete,8,14,StressMismatch(d2),-0.2867,0.5632,-0.2765
415,0.3359,0.3359,0.3282,0.05,0.9,0.05,1.3668646815208628e-10,1.7654929445482178e-09,6.832449449993184e-11,residential_light,concrete,8,15,StressMismatch(d2),-0.2859,0.5641,-0.2782
416,0.3381,0.3381,0.3238,0.05,0.9,0.05,1.3668646815208783e-10,8.547495455637451e-10,2.3240822292599248e-10,residential_light,cast_iron,8,16,StressMismatch(d2),-0.2881,0.5619,-0.2738
417,0.3359,0.3359,0.3282,0.05,0.9,0.05,2.5935573337329333e-10,1.5023518167969256e-09,1.637089369038289e-10,residential_light,concrete,8,17,StressMismatch(d2),-0.2859,0.5641,-0.2782
418,0.3383,0.3384,0.3233,0.05,0.9,0.05,5.7973202406163075e-08,2.1249536195497293e-07,5.0461293405541384e-08,residential_dense,clay,8,18,StressMismatch(d2),-0.2883,0.5616,-0.2733
419,0.3339,0.3339,0.3322,0.05,0.1863,0.7637,2.07330922174496e-09,0.002805527387403253,0.002805545587429465,residential_light,pvc,8,19,FlowEfficiency(d3),-0.2839,-0.1476,0.4315
420,0.3371,0.3371,0.3258,0.05,0.9,0.05,2.8354477821708555e-09,5.724453272876198e-09,2.4294736053061752e-09,residential_dense,concrete,8,20,StressMismatch(d2),-0.2871,0.5629,-0.2758
421,0.3341,0.3341,0.3318,0.05,0.6792,0.2708,3.434964301107202e-10,0.0005659551979836179,0.0005660513510484865,residential_light,cast_iron,8,21,StressMismatch(d2),-0.2841,0.3451,-0.061
422,0.3337,0.3337,0.3326,0.05,0.5051,0.4449,4.688791859527772e-09,0.0007021759221932954,0.0007022198726083466,residential_dense,concrete,8,22,StressMismatch(d2),-0.2837,0.1714,0.1123
423,0.3372,0.3372,0.3256,0.05,0.9,0.05,0.0,1.5840188894918374e-09,0.0,residential_light,hdpe,8,23,StressMismatch(d2),-0.2872,0.5628,-0.2756
424,0.3359,0.3359,0.3283,0.05,0.9,0.05,1.0116447725952942e-08,2.344253508984689e-08,4.64464141821084e-09,residential_dense,pvc,8,24,StressMismatch(d2),-0.2859,0.5641,-0.2783
425,0.3341,0.3341,0.3318,0.05,0.05,0.9,5.321601109382767e-08,3.8267451230252535e-08,1.795470644454281e-07,residential_dense,clay,8,25,FlowEfficiency(d3),-0.2841,-0.2841,0.5682
426,0.335,0.335,0.3299,0.05,0.9,0.05,1.4820793433651824e-08,3.5092554766434155e-08,1.5566403687949262e-08,residential_dense,concrete,8,26,StressMismatch(d2),-0.285,0.565,-0.2799
427,0.3366,0.3366,0.3267,0.05,0.9,0.05,2.656297434551791e-09,5.573712122644835e-09,2.3019695294489458e-09,residential_dense,concrete,8,27,StressMismatch(d2),-0.2866,0.5634,-0.2767
428,0.3375,0.3376,0.3249,0.05,0.9,0.05,5.664599066768144e-10,2.432546895790063e-09,5.664599066768144e-10,industrial,cast_iron,8,28,StressMismatch(d2),-0.2875,0.5624,-0.2749
429,0.3373,0.3373,0.3254,0.05,0.9,0.05,8.369105934823767e-08,2.320965088169778e-07,4.016981803871607e-08,residential_dense,pvc,8,29,StressMismatch(d2),-0.2873,0.5627,-0.2754
430,0.3351,0.3351,0.3298,0.05,0.9,0.05,4.007327698967432e-05,4.013678886119751e-05,0.0,green_space,cast_iron,8,30,StressMismatch(d2),-0.2851,0.5649,-0.2798
431,0.3355,0.3355,0.3291,0.05,0.9,0.05,0.0005215083696193984,0.0005217285235837538,1.3679890560876507e-11,green_space,concrete,8,31,StressMismatch(d2),-0.2855,0.5645,-0.2791
432,0.3366,0.3366,0.3269,0.05,0.9,0.05,1.2311901504787503e-10,1.5938009482210618e-09,1.2311901504787503e-10,residential_light,concrete,8,32,StressMismatch(d2),-0.2866,0.5634,-0.2769
433,0.3367,0.3367,0.3266,0.05,0.9,0.05,3.298840020238308e-09,8.048760377037534e-09,2.8031032738035968e-09,residential_dense,pvc,8,33,StressMismatch(d2),-0.2867,0.5633,-0.2766
434,0.3336,0.3336,0.3328,0.05,0.05,0.9,1.8299795738620396e-08,0.0005429623389989333,0.0005427230188707602,residential_dense,pvc,8,34,FlowEfficiency(d3),-0.2836,-0.2836,0.5672
435,0.3386,0.3387,0.3227,0.05,0.9,0.05,9.79195063995656e-06,9.931152671325686e-06,3.2509004366320605e-08,industrial,pvc,8,35,StressMismatch(d2),-0.2886,0.5613,-0.2727
436,0.334,0.334,0.3319,0.05,0.9,0.05,5.157731012123973e-09,0.001433295212787894,0.0014333956170005434,residential_dense,hdpe,8,36,StressMismatch(d2),-0.284,0.566,-0.2819
437,0.3363,0.3363,0.3274,0.05,0.9,0.05,2.5492569758067275e-09,4.498397766232699e-09,2.285141390101504e-09,residential_dense,concrete,8,37,StressMismatch(d2),-0.2863,0.5637,-0.2774
438,0.3375,0.3375,0.325,0.05,0.9,0.05,4.092723422594896e-11,2.117534621367562e-09,4.092723422594896e-11,residential_light,hdpe,8,38,StressMismatch(d2),-0.2875,0.5625,-0.275
439,0.3353,0.3356,0.3291,0.05,0.9,0.05,4.865843374623118e-09,1.010288027284463e-08,2.7288195941004767e-09,industrial,concrete,8,39,StressMismatch(d2),-0.2853,0.5644,-0.2791
440,0.336,0.336,0.3279,0.05,0.9,0.05,9.074115023518266e-08,2.507852631974515e-07,8.295376946573508e-08,industrial,pvc,8,40,StressMismatch(d2),-0.286,0.564,-0.2779
441,0.3348,0.3348,0.3304,0.05,0.9,0.05,1.673069355171294e-09,2.914341397590051e-09,1.673069355171294e-09,residential_dense,concrete,8,41,StressMismatch(d2),-0.2848,0.5652,-0.2804
442,0.3374,0.3382,0.3244,0.05,0.9,0.05,4.092723422595652e-11,2.1341004066460885e-09,4.092723422595652e-11,residential_light,pvc,8,42,StressMismatch(d2),-0.2874,0.5618,-0.2744
443,0.3344,0.3345,0.3311,0.05,0.9,0.05,1.971715608193013e-07,2.1127653992466888e-07,7.368588722523111e-09,residential_dense,pvc,8,43,StressMismatch(d2),-0.2844,0.5655,-0.2811
444,0.3372,0.3372,0.3256,0.05,0.9,0.05,1.890823229578572e-10,2.367932837357305e-09,1.890823229578572e-10,residential_light,pvc,8,44,StressMismatch(d2),-0.2872,0.5628,-0.2756
445,0.3359,0.3359,0.3281,0.05,0.9,0.05,6.380825665723483e-10,2.4180424638952893e-09,6.380825665723483e-10,residential_dense,cast_iron,8,45,StressMismatch(d2),-0.2859,0.5641,-0.2781
446,0.337,0.337,0.3261,0.05,0.9,0.05,2.7940707981183553e-10,2.314150253921085e-09,2.7940707981183553e-10,residential_light,pvc,8,46,StressMismatch(d2),-0.287,0.563,-0.2761
447,0.3401,0.3406,0.3193,0.05,0.9,0.05,1.366864681520854e-10,3.042407660736071e-09,3.554897588216499e-10,residential_light,pvc,8,47,StressMismatch(d2),-0.2901,0.5594,-0.2693
448,0.338,0.3381,0.3239,0.05,0.9,0.05,8.189194760415064e-11,1.3275115716873592e-09,1.5021644210404552e-10,residential_light,concrete,8,48,StressMismatch(d2),-0.288,0.5619,-0.2739
449,0.3376,0.3376,0.3247,0.05,0.8998,0.0502,4.290715289620133e-07,7.326645803273531e-07,1.704225774413006e-07,residential_dense,pvc,8,49,StressMismatch(d2),-0.2876,0.5622,-0.2745
450,0.3374,0.3374,0.3252,0.05,0.9,0.05,4.428982628413043e-08,1.3211371174781182e-07,2.5690497160954663e-08,industrial,clay,9,0,StressMismatch(d2),-0.2874,0.5626,-0.2752
451,0.336,0.336,0.328,0.0584,0.8916,0.05,0.002318404337349863,0.0023183338293199214,1.3679890560875757e-11,green_space,concrete,9,1,StressMismatch(d2),-0.2776,0.5556,-0.278
452,0.3385,0.3386,0.3229,0.05,0.9,0.05,1.499128609710693e-09,2.722035867548977e-09,1.499128609710693e-09,industrial,concrete,9,2,StressMismatch(d2),-0.2885,0.5614,-0.2729
453,0.3368,0.3369,0.3263,0.05,0.9,0.05,3.808631448756257e-10,3.2682570320329906e-09,5.44272248561767e-10,residential_light,concrete,9,3,StressMismatch(d2),-0.2868,0.5631,-0.2763
454,0.3355,0.3355,0.329,0.05,0.9,0.05,0.0019914202334951232,0.001991931983134398,0.0,green_space,concrete,9,4,StressMismatch(d2),-0.2855,0.5645,-0.279
455,0.3391,0.3391,0.3217,0.05,0.9,0.05,1.1624908644564813e-09,2.5563780147292714e-09,1.1624908644564813e-09,residential_light,clay,9,5,StressMismatch(d2),-0.2891,0.5609,-0.2717
456,0.3347,0.335,0.3303,0.0501,0.5737,0.3762,1.8864756479209087e-08,0.00018401753664524676,0.00018421619106872065,residential_dense,pvc,9,6,StressMismatch(d2),-0.2846,0.2387,0.0459
457,0.3337,0.3337,0.3326,0.05,0.2471,0.7029,1.5673406667542539e-09,0.0034756986020276154,0.0034755484211907483,residential_light,hdpe,9,7,FlowEfficiency(d3),-0.2837,-0.0866,0.3703
458,0.3354,0.3354,0.3293,0.1853,0.7647,0.05,0.0014695261846223123,0.0014696114839870319,1.3679890560873452e-11,green_space,concrete,9,8,StressMismatch(d2),-0.1501,0.4293,-0.2793
459,0.3353,0.3356,0.329,0.05,0.9,0.05,5.904840432508982e-10,2.42302719113204e-09,5.904840432508982e-10,residential_dense,cast_iron,9,9,StressMismatch(d2),-0.2853,0.5644,-0.279
460,0.3335,0.3337,0.3328,0.05,0.9,0.05,7.304574330528669e-09,0.0016576505657102973,0.0016574334309915045,residential_dense,concrete,9,10,StressMismatch(d2),-0.2835,0.5663,-0.2828
461,0.3363,0.3364,0.3273,0.05,0.9,0.05,9.652380863141506e-10,2.477184566080198e-09,9.652380863141506e-10,residential_dense,cast_iron,9,11,StressMismatch(d2),-0.2863,0.5636,-0.2773
462,0.3336,0.3337,0.3327,0.05,0.3387,0.6113,4.39199445308529e-09,0.0025418590156850314,0.002541912740288227,residential_dense,concrete,9,12,FlowEfficiency(d3),-0.2836,0.005,0.2786
463,0.3372,0.3372,0.3257,0.05,0.9,0.05,0.0,1.3679890560965573e-11,0.0,green_space,clay,9,13,StressMismatch(d2),-0.2872,0.5628,-0.2757
464,0.3384,0.3386,0.323,0.05,0.9,0.05,0.0,1.8090062402766979e-09,0.0,residential_light,pvc,9,14,StressMismatch(d2),-0.2884,0.5614,-0.273
465,0.3367,0.3367,0.3265,0.05,0.9,0.05,6.890542135936755e-10,2.6121469932351323e-09,6.890542135936755e-10,residential_light,pvc,9,15,StressMismatch(d2),-0.2867,0.5633,-0.2765
466,0.3346,0.3346,0.3309,0.05,0.4785,0.4715,4.888885557408406e-08,5.747112205085808e-05,5.768000524708011e-05,industrial,pvc,9,16,StressMismatch(d2),-0.2846,0.1439,0.1406
467,0.3384,0.3384,0.3231,0.05,0.9,0.05,3.94093285609777e-10,2.33607555796654e-09,3.94093285609777e-10,residential_dense,concrete,9,17,StressMismatch(d2),-0.2884,0.5616,-0.2731
468,0.3376,0.3376,0.3247,0.05,0.9,0.05,9.328560987949166e-10,2.4849052714501366e-09,9.328560987949166e-10,residential_light,pvc,9,18,StressMismatch(d2),-0.2876,0.5624,-0.2747
469,0.3376,0.3376,0.3248,0.05,0.9,0.05,2.732230196952911e-11,9.219871446452238e-10,2.732230196952911e-11,residential_light,cast_iron,9,19,StressMismatch(d2),-0.2876,0.5624,-0.2748
470,0.3367,0.3367,0.3265,0.05,0.9,0.05,1.911061971778137e-10,2.416018589655926e-09,1.911061971778137e-10,residential_light,pvc,9,20,StressMismatch(d2),-0.2867,0.5633,-0.2765
471,0.3355,0.3355,0.329,0.05,0.9,0.05,0.003968033673181793,0.003968531401795227,2.732230196952704e-11,green_space,pvc,9,21,StressMismatch(d2),-0.2855,0.5645,-0.279
472,0.3365,0.3365,0.3269,0.05,0.9,0.05,1.8188445177370062e-08,4.855019395461067e-08,9.571875644173104e-09,industrial,pvc,9,22,StressMismatch(d2),-0.2865,0.5635,-0.2769
473,0.3342,0.3342,0.3316,0.05,0.9,0.05,1.2512040177647887e-09,2.3589963083050034e-07,2.230136986301407e-07,residential_dense,cast_iron,9,23,StressMismatch(d2),-0.2842,0.5658,-0.2816
474,0.3375,0.3376,0.3249,0.05,0.9,0.05,1.3755036261079734e-08,2.7415774975163197e-08,4.243052302156e-09,industrial,cast_iron,9,24,StressMismatch(d2),-0.2875,0.5624,-0.2749
475,0.3339,0.3339,0.3322,0.05,0.4336,0.5164,2.317898169143693e-09,0.00018921279163465626,0.00018925175473642793,residential_dense,cast_iron,9,25,FlowEfficiency(d3),-0.2839,0.0997,0.1842
476,0.3355,0.3356,0.3289,0.05,0.9,0.05,4.144969360792978e-09,8.649851020371071e-09,2.35028015666261e-09,residential_dense,pvc,9,26,StressMismatch(d2),-0.2855,0.5644,-0.2789
477,0.3335,0.3335,0.333,0.05,0.4018,0.5482,1.6250585611754342e-09,0.0008404067058073976,0.0008406019019170533,residential_dense,cast_iron,9,27,FlowEfficiency(d3),-0.2835,0.0683,0.2152
478,0.3345,0.3345,0.331,0.05,0.374,0.576,1.817870059779247e-08,0.0007750188623578037,0.0007752772252309693,residential_dense,pvc,9,28,FlowEfficiency(d3),-0.2845,0.0395,0.245
479,0.3374,0.3374,0.3251,0.05,0.9,0.05,1.5021644210406144e-10,1.7757247531058016e-09,1.5021644210406144e-10,residential_light,concrete,9,29,StressMismatch(d2),-0.2874,0.5626,-0.2751
480,0.336,0.336,0.328,0.05,0.9,0.05,0.0,4.3164739613552556e-10,0.0,residential_light,cast_iron,9,30,StressMismatch(d2),-0.286,0.564,-0.278
481,0.3354,0.3355,0.3291,0.05,0.9,0.05,0.0003083879149598038,0.0003086551609542227,1.3679890560872168e-11,green_space,pvc,9,31,StressMismatch(d2),-0.2854,0.5645,-0.2791
482,0.3387,0.3387,0.3227,0.05,0.9,0.05,0.0,1.4729306823128199e-09,0.0,residential_light,concrete,9,32,StressMismatch(d2),-0.2887,0.5613,-0.2727
483,0.3369,0.3369,0.3262,0.05,0.9,0.05,0.0,4.1916683844369007e-10,0.0,residential_light,concrete,9,33,StressMismatch(d2),-0.2869,0.5631,-0.2762
484,0.3386,0.3388,0.3225,0.05,0.9,0.05,3.1943968667429055e-08,1.1945985045820443e-07,2.9271442759964895e-08,residential_dense,pvc,9,34,StressMismatch(d2),-0.2886,0.5612,-0.2725
485,0.3339,0.3339,0.3323,0.05,0.9,0.05,2.6294248824090047e-09,5.695958997804244e-07,5.499955025017365e-07,residential_dense,concrete,9,35,StressMismatch(d2),-0.2839,0.5661,-0.2823
486,0.3363,0.3363,0.3275,0.05,0.9,0.05,5.4756085340029425e-05,5.479568794857637e-05,0.0,residential_light,hdpe,9,36,StressMismatch(d2),-0.2863,0.5637,-0.2775
487,0.3384,0.3384,0.3232,0.05,0.9,0.05,2.243239697918055e-09,5.3236512190242515e-09,2.243239697918055e-09,residential_light,clay,9,37,StressMismatch(d2),-0.2884,0.5616,-0.2732
488,0.3348,0.3348,0.3304,0.05,0.9,0.05,2.7649532447576533e-08,2.7923100275486123e-07,2.0556576654236512e-07,industrial,concrete,9,38,StressMismatch(d2),-0.2848,0.5652,-0.2804
489,0.3342,0.3346,0.3312,0.05,0.05,0.8999,7.240972209208587e-08,0.000314643593163802,0.0003137084611434861,residential_dense,clay,9,39,FlowEfficiency(d3),-0.2842,-0.2846,0.5687
490,0.3353,0.3353,0.3295,0.05,0.9,0.05,1.0450008432809158e-07,1.4883522290726968e-07,8.964675899030993e-09,residential_dense,pvc,9,40,StressMismatch(d2),-0.2853,0.5647,-0.2795
491,0.3368,0.3368,0.3264,0.05,0.9,0.05,2.7322301969526236e-11,2.1439574236797276e-09,2.7322301969526236e-11,residential_light,concrete,9,41,StressMismatch(d2),-0.2868,0.5632,-0.2764
492,0.3383,0.3383,0.3234,0.05,0.9,0.05,1.014721810992548e-08,3.34686580589803e-08,9.131083334894206e-09,residential_dense,pvc,9,42,StressMismatch(d2),-0.2883,0.5617,-0.2734
493,0.3342,0.3342,0.3316,0.05,0.05,0.9,1.297861814365731e-08,9.952813747352818e-09,4.313573074976397e-08,residential_dense,clay,9,43,FlowEfficiency(d3),-0.2842,-0.2842,0.5684
494,0.3366,0.3368,0.3265,0.05,0.9,0.05,4.590334126641747e-09,1.0782564698396755e-08,3.2187845510934564e-09,industrial,hdpe,9,44,StressMismatch(d2),-0.2866,0.5632,-0.2765
495,0.3402,0.3403,0.3195,0.05,0.9,0.05,9.001367989053317e-10,2.418042463878675e-09,9.001367989053317e-10,residential_light,clay,9,45,StressMismatch(d2),-0.2902,0.5597,-0.2695
496,0.3345,0.3347,0.3308,0.05,0.9,0.05,0.001732329705563771,0.0017328795878417552,0.0,green_space,pvc,9,46,StressMismatch(d2),-0.2845,0.5653,-0.2808
497,0.3363,0.3364,0.3273,0.05,0.9,0.05,0.0,1.8162022375100613e-09,0.0,residential_light,hdpe,9,47,StressMismatch(d2),-0.2863,0.5636,-0.2773
498,0.3363,0.3363,0.3274,0.05,0.9,0.05,1.3668646815205146e-10,2.4842681258562167e-09,1.3668646815205146e-10,residential_light,concrete,9,48,StressMismatch(d2),-0.2863,0.5637,-0.2774
499,0.3341,0.3341,0.3318,0.05,0.05,0.9,2.3322414406985267e-08,1.788029158780465e-08,7.856001349250218e-08,residential_light,clay,9,49,FlowEfficiency(d3),-0.2841,-0.2841,0.5682
500,0.3356,0.3356,0.3288,0.05,0.9,0.05,1.664711504225587e-09,3.4064801454247102e-09,1.4737927028089043e-09,residential_dense,concrete,10,0,StressMismatch(d2),-0.2856,0.5644,-0.2788
501,0.3369,0.3369,0.3261,0.05,0.9,0.05,0.00014212018507205355,0.00014206633251503752,2.274609748327022e-10,residential_light,pvc,10,1,StressMismatch(d2),-0.2869,0.5631,-0.2761
502,0.3337,0.3337,0.3326,0.05,0.9,0.05,3.9227929464236424e-08,4.867979686296638e-08,2.591196147143045e-09,industrial,concrete,10,2,StressMismatch(d2),-0.2837,0.5663,-0.2826
503,0.3349,0.3349,0.3302,0.05,0.9,0.05,1.5266757865935716e-09,3.2495174559195305e-09,1.2688941776136575e-09,residential_light,pvc,10,3,StressMismatch(d2),-0.2849,0.5651,-0.2802
504,0.3382,0.3382,0.3236,0.05,0.9,0.05,0.001239084284504241,0.0012404796893727527,1.727189250979106e-08,industrial,pvc,10,4,StressMismatch(d2),-0.2882,0.5618,-0.2736
505,0.3378,0.3378,0.3244,0.05,0.9,0.05,0.0,8.891554073012491e-10,0.0,residential_light,hdpe,10,5,StressMismatch(d2),-0.2878,0.5622,-0.2744
506,0.3374,0.3374,0.3251,0.05,0.9,0.05,1.3679890560873757e-11,1.3549088319605152e-09,1.3679890560873757e-11,residential_light,concrete,10,6,StressMismatch(d2),-0.2874,0.5626,-0.2751
507,0.337,0.337,0.326,0.05,0.9,0.05,1.4463954425353128e-09,2.664392931435126e-09,1.4463954425353128e-09,residential_light,pvc,10,7,StressMismatch(d2),-0.287,0.563,-0.276
508,0.3348,0.3348,0.3304,0.0742,0.8758,0.05,0.002281988111800319,0.0022819746927271382,2.7322301969530275e-11,green_space,concrete,10,8,StressMismatch(d2),-0.2606,0.541,-0.2804
509,0.3346,0.3349,0.3305,0.05,0.7678,0.1822,2.802953357194806e-09,0.002545495178719332,0.002545366324457027,residential_dense,cast_iron,10,9,StressMismatch(d2),-0.2846,0.4329,-0.1483
510,0.3354,0.3354,0.3293,0.05,0.9,0.05,3.424961115379424e-08,7.063467196373906e-08,8.484830313137367e-09,residential_dense,pvc,10,10,StressMismatch(d2),-0.2854,0.5646,-0.2793
511,0.3348,0.3349,0.3303,0.05,0.9,0.05,3.7056387384520822e-09,6.591271105442754e-09,3.244195416299096e-09,residential_dense,concrete,10,11,StressMismatch(d2),-0.2848,0.5651,-0.2803
512,0.3398,0.3399,0.3203,0.05,0.9,0.05,1.0649213874781465e-08,4.419106871799321e-08,1.3996476959690233e-08,industrial,pvc,10,12,StressMismatch(d2),-0.2898,0.5601,-0.2703
513,0.34,0.34,0.32,0.05,0.9,0.05,8.151715608191044e-11,2.1744279744392213e-09,8.151715608191044e-11,residential_light,pvc,10,13,StressMismatch(d2),-0.29,0.56,-0.27
514,0.3347,0.3347,0.3306,0.05,0.9,0.05,1.2705057811589758e-09,3.2299908176093457e-09,2.3400858272580974e-09,industrial,cast_iron,10,14,StressMismatch(d2),-0.2847,0.5653,-0.2806
515,0.3394,0.3396,0.321,0.05,0.9,0.05,1.037357344976863e-07,4.299200569682947e-07,1.1484118209246176e-07,residential_dense,clay,10,15,StressMismatch(d2),-0.2894,0.5604,-0.271
516,0.3351,0.3351,0.3298,0.05,0.9,0.05,1.321739782245942e-09,2.9542941738617588e-09,1.2197964882031378e-09,residential_dense,concrete,10,16,StressMismatch(d2),-0.2851,0.5649,-0.2798
517,0.3342,0.3342,0.3316,0.05,0.6099,0.3401,6.997968629949547e-08,0.00018450828604088434,0.00018463786293873848,residential_dense,hdpe,10,17,StressMismatch(d2),-0.2842,0.2757,0.0085
518,0.3357,0.3358,0.3285,0.05,0.9,0.05,0.0009789948708281016,0.0009793334819631512,0.0,green_space,concrete,10,18,StressMismatch(d2),-0.2857,0.5642,-0.2785
519,0.3383,0.3383,0.3233,0.05,0.9,0.05,1.3679890560876006e-11,1.6651612540542687e-09,1.3679890560876006e-11,residential_light,concrete,10,19,StressMismatch(d2),-0.2883,0.5617,-0.2733
520,0.3347,0.3347,0.3306,0.05,0.9,0.05,2.6306991735839398e-09,0.003975115529299328,0.0039740673347450515,mixed_use,pvc,10,20,StressMismatch(d2),-0.2847,0.5653,-0.2806
521,0.3378,0.3381,0.3241,0.05,0.9,0.05,2.5778160898000244e-09,5.760508217311972e-09,2.5778160898000244e-09,residential_dense,hdpe,10,21,StressMismatch(d2),-0.2878,0.5619,-0.2741
522,0.3361,0.3361,0.3278,0.05,0.9,0.05,2.1086145831375092e-09,3.6469838652213634e-09,1.8671738845263528e-09,commercial,cast_iron,10,22,StressMismatch(d2),-0.2861,0.5639,-0.2778
523,0.3366,0.3367,0.3267,0.05,0.9,0.05,1.2022937241158365e-09,2.5468208309138934e-09,1.2022937241158365e-09,commercial,concrete,10,23,StressMismatch(d2),-0.2866,0.5633,-0.2767
524,0.3367,0.3367,0.3266,0.05,0.9,0.05,3.646046886418655e-09,8.991361055417111e-09,2.938477971627976e-09,residential_dense,hdpe,10,24,StressMismatch(d2),-0.2867,0.5633,-0.2766
525,0.335,0.335,0.3301,0.05,0.9,0.05,1.7566853437770553e-09,3.0982890767069056e-09,1.6030957779736865e-09,mixed_use,pvc,10,25,StressMismatch(d2),-0.285,0.565,-0.2801
526,0.3396,0.3396,0.3208,0.05,0.9,0.05,7.555797087869236e-10,3.0189457114490963e-09,8.494649851018349e-10,mixed_use,hdpe,10,26,StressMismatch(d2),-0.2896,0.5604,-0.2708
527,0.3362,0.3362,0.3276,0.05,0.9,0.05,1.3472256057568232e-09,3.526001161857546e-09,1.1236249836029365e-09,mixed_use,pvc,10,27,StressMismatch(d2),-0.2862,0.5638,-0.2776
528,0.3386,0.3387,0.3227,0.05,0.9,0.05,1.524738114423817e-08,5.45521053913922e-08,1.4274909581545074e-08,mixed_use,clay,10,28,StressMismatch(d2),-0.2886,0.5613,-0.2727
529,0.3391,0.3392,0.3217,0.05,0.9,0.05,1.5826321608604069e-09,4.414819256801787e-09,1.8574293049490775e-09,residential_dense,pvc,10,29,StressMismatch(d2),-0.2891,0.5608,-0.2717
530,0.3335,0.3335,0.333,0.05,0.3053,0.6447,3.8327305436349656e-09,0.00294828516219104,0.0029484386476772277,residential_dense,concrete,10,30,FlowEfficiency(d3),-0.2835,-0.0282,0.3117
531,0.3372,0.3372,0.3256,0.05,0.9,0.05,7.927818023724273e-05,7.937256136273891e-05,1.3679890560876507e-11,green_space,clay,10,31,StressMismatch(d2),-0.2872,0.5628,-0.2756
532,0.3345,0.3346,0.3309,0.05,0.9,0.05,1.6196990424074618e-09,3.07615388939611e-08,2.6850739276274572e-08,residential_dense,cast_iron,10,32,StressMismatch(d2),-0.2845,0.5654,-0.2809
533,0.3353,0.3354,0.3293,0.05,0.9,0.05,3.542003635477654e-07,6.858799167963768e-07,2.240134175364933e-07,industrial,hdpe,10,33,StressMismatch(d2),-0.2853,0.5646,-0.2793
534,0.3393,0.3393,0.3214,0.05,0.9,0.05,3.284785338156133e-09,9.966381200449378e-09,3.9965144388434065e-09,industrial,pvc,10,34,StressMismatch(d2),-0.2893,0.5607,-0.2714
535,0.3386,0.3386,0.3229,0.05,0.9,0.05,9.497217172947244e-11,2.1987894233949257e-09,9.497217172947244e-11,residential_light,hdpe,10,35,StressMismatch(d2),-0.2886,0.5614,-0.2729
536,0.3349,0.3349,0.3301,0.05,0.9,0.05,0.002350791931862912,0.002350855476603649,1.3679890560876507e-11,green_space,cast_iron,10,36,StressMismatch(d2),-0.2849,0.5651,-0.2801
