zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification
364,3,0.0016438356164383563,0.07222356164383562,0.1457,0.1457,0.06830230136986301,0.0794,0.1831,0.4549465753424658,1.7115,0.07222356164383562,0.03306142465753425,0.24693928767123288,0.3007,0.6493,0.05,0.8445356712328767,0.8436,0.19999999999999998,1,residential_dense,concrete,7,113.28,91.8,27.11,7,14,SAFE
365,294,0.1610958904109589,0.09448372602739726,0.1553,0.1553,0.08451419178082192,0.0859,0.2337,0.5662328219178082,2.0214,0.09448372602739726,0.05352482191780822,0.18499802739726026,0.2726,0.6773,0.05,0.8432385753424657,0.8431,1.6999999999999964,70,residential_dense,hdpe,34,80.08,37.7,26.97,7,15,ACUTE
366,0,0.0,0.12141183561643837,0.2308,0.2308,0.09673030136986302,0.1031,0.1336,0.14526147945205478,0.4745,0.12141183561643837,0.017753753424657532,0.2726030684931507,0.3379,0.6121,0.05,0.8422617534246576,0.8418,0.0,0,green_space,concrete,32,89.28,47.0,28.34,7,16,SAFE
367,291,0.15945205479452054,0.07263665753424658,0.1905,0.1905,0.06712728767123288,0.1184,0.2273,0.583262301369863,1.8794,0.07263665753424658,0.04288246575342465,0.12285693150684932,0.3316,0.6183,0.05,0.844629589041096,0.8405,3.400000000000002,75,residential_dense,pvc,15,88.0,77.1,28.66,7,17,ACUTE
368,7,0.0038356164383561643,0.10648175342465753,0.2477,0.2477,0.08115994520547945,0.0936,0.1719,0.3296451506849315,1.0099,0.10648175342465753,0.03506043835616438,0.1950578082191781,0.2342,0.7158,0.05,0.8435075068493151,0.8425,0.39999999999999997,5,residential_dense,cast_iron,9,129.92,80.8,29.03,7,18,SAFE
369,5,0.0027397260273972603,0.07364082191780821,0.1768,0.1768,0.04109797260273972,0.0785,0.116,0.310169698630137,1.188,0.07364082191780821,0.022876602739726026,0.037769753424657534,0.1649,0.4422,0.3929,0.8467117808219178,0.8437,0.1,3,residential_light,concrete,29,92.16,43.5,28.21,7,19,SAFE
370,4,0.002191780821917808,0.12540273972602742,0.2646,0.2646,0.08549528767123288,0.0627,0.2877,0.38674679452054794,1.4163,0.12540273972602742,0.04870427397260274,0.138629698630137,0.0552,0.8948,0.05,0.8431597260273972,0.845,0.4000000000000001,4,residential_dense,concrete,13,107.52,72.6,28.84,7,20,SAFE
371,4,0.002191780821917808,0.11087342465753425,0.2206,0.2206,0.04956372602739726,0.0731,0.1198,0.30694821917808224,1.1416,0.11087342465753425,0.034059397260273974,0.03573994520547945,0.05,0.4587,0.4912,0.8460352328767123,0.8441,0.4000000000000001,4,residential_light,concrete,30,91.2,41.2,28.94,7,21,SAFE
372,7,0.0038356164383561643,0.11178920547945205,0.2045,0.2045,0.057892821917808215,0.0781,0.1339,0.37534224657534243,1.6412,0.11178920547945205,0.041930794520547945,0.04848394520547945,0.05,0.5135,0.4365,0.8453684931506849,0.8437,0.10000000000000016,3,industrial,cast_iron,19,118.72,61.7,29.32,7,22,SAFE
373,4,0.002191780821917808,0.12469835616438356,0.2327,0.2327,0.08322860273972603,0.0553,0.1699,0.3959907397260274,1.4292,0.12469835616438356,0.04932339726027397,0.12501194520547945,0.05,0.9,0.05,0.8433414794520547,0.8456,-0.09999999999999995,2,residential_dense,cast_iron,16,122.08,73.0,28.11,7,23,SAFE
374,5,0.0027397260273972603,0.11887150684931506,0.2391,0.2391,0.09453583561643834,0.0818,0.2005,0.3914502465753425,1.531,0.11887150684931506,0.04655671232876712,0.31363446575342463,0.156,0.794,0.05,0.842436712328767,0.8435,0.4000000000000001,5,residential_light,clay,11,72.96,75.9,28.46,7,24,SAFE
375,8,0.004383561643835616,0.07190191780821918,0.1426,0.1426,0.046467342465753424,0.0554,0.1521,0.38112794520547943,1.5212,0.07190191780821918,0.02777868493150685,0.04410761643835616,0.2189,0.5392,0.2419,0.8462823561643836,0.8456,1.1,8,residential_light,hdpe,34,80.08,37.0,24.61,7,25,SAFE
376,756,0.41424657534246573,0.12697764383561644,0.236,0.236,0.09340016438356163,0.1375,0.2328,0.7585223013698631,2.6381,0.12697764383561644,0.09688295890410958,0.07082487671232877,0.05,0.4875,0.4625,0.8425288767123288,0.839,3.1000000000000014,164,residential_dense,clay,21,66.56,65.6,25.28,7,26,ACUTE
377,4,0.002191780821917808,0.07907254794520548,0.2087,0.2087,0.0680546301369863,0.1025,0.1576,0.3245265205479452,1.1071,0.07907254794520548,0.02560208219178082,0.20402005479452054,0.3189,0.6311,0.05,0.8445561095890411,0.8418,0.30000000000000004,2,residential_light,pvc,17,86.4,64.6,23.61,7,27,SAFE
378,82,0.044931506849315066,0.08398230136986301,0.1547,0.1547,0.05414953424657534,0.0657,0.1533,0.5177494794520547,1.9703,0.08398230136986301,0.04390252054794521,0.04476071232876712,0.0832,0.5356,0.3811,0.8456688767123288,0.8447,1.5999999999999999,30,residential_dense,concrete,24,96.96,59.9,24.66,7,28,ACUTE
379,1,0.000547945205479452,0.12429106849315068,0.2505,0.2505,0.0930851506849315,0.11,0.1747,0.28340427397260276,1.0671,0.12429106849315068,0.03538021917808219,0.2836731506849315,0.2187,0.7312,0.05,0.8425524383561644,0.8412,-1.41191437668351e-17,1,residential_light,concrete,14,106.56,72.6,20.78,7,29,SAFE
380,5,0.0027397260273972603,0.09609216438356165,0.2007,0.2007,0.07608317808219178,0.0662,0.2186,0.4100976438356164,1.4379,0.09609216438356165,0.03971539726027397,0.18327457534246575,0.2329,0.7171,0.05,0.8439127123287671,0.8447,0.1,3,residential_dense,cast_iron,33,103.04,36.8,19.95,7,30,SAFE
381,13,0.007123287671232876,0.08912131506849315,0.1667,0.1667,0.047401315068493155,0.0702,0.1111,0.45242438356164383,1.5698,0.08912131506849315,0.04024367123287671,0.035838027397260275,0.05,0.4183,0.5317,0.8462077260273972,0.8444,-0.10000000000000005,3,residential_light,pvc,32,74.4,44.4,19.51,7,31,SAFE
382,15,0.00821917808219178,0.12184394520547945,0.2116,0.2116,0.0942464109589041,0.0726,0.2878,0.46862794520547946,1.6657,0.12184394520547945,0.057701424657534243,0.22723282191780822,0.0618,0.8882,0.05,0.8424595616438357,0.8442,0.9,9,residential_dense,hdpe,9,102.08,85.1,17.44,7,32,SAFE
383,224,0.12273972602739726,0.09005134246575343,0.1804,0.1804,0.08342964383561643,0.1105,0.2241,0.5655924383561645,1.933,0.09005134246575343,0.050828,0.2366646575342466,0.2662,0.6837,0.05,0.8433247671232877,0.8412,1.3999999999999995,52,industrial,pvc,6,95.2,93.0,18.64,7,33,ACUTE
384,11,0.006027397260273973,0.0830972602739726,0.1724,0.1724,0.07013167123287671,0.0787,0.1601,0.45243320547945204,1.7666,0.0830972602739726,0.03770652054794521,0.1662595068493151,0.2564,0.6935,0.05,0.8443899726027397,0.8437,1.4000000000000004,9,residential_dense,concrete,12,108.48,80.8,18.14,7,34,SAFE
385,6,0.0032876712328767125,0.1481401095890411,0.2468,0.2468,0.1151065205479452,0.0883,0.2558,0.3479713424657534,1.1043,0.1481401095890411,0.051300931506849314,0.5111114520547946,0.0693,0.8807,0.05,0.8407906849315069,0.8429,0.5000000000000001,4,residential_light,pvc,2,98.4,99.4,18.93,7,35,SAFE
386,10,0.005479452054794521,0.08752350684931506,0.1904,0.1904,0.06195221917808219,0.09,0.1431,0.34792213698630137,1.4736,0.08752350684931506,0.030569150684931507,0.08646021917808218,0.1732,0.5988,0.2279,0.8450442191780821,0.8428,0.4000000000000001,6,residential_light,hdpe,26,87.12,51.0,19.14,7,36,SAFE
387,522,0.286027397260274,0.14096926027397258,0.3,0.3,0.11118054794520549,0.1251,0.4632,0.6311418630136987,2.2502,0.14096926027397258,0.08885616438356164,0.12335764383561644,0.1171,0.8328,0.05,0.8411047671232876,0.84,4.1,124,industrial,clay,13,71.68,73.4,20.79,7,37,ACUTE
388,4,0.002191780821917808,0.06623276712328767,0.1501,0.1501,0.041179506849315074,0.0809,0.0887,0.40962964383561645,1.1455,0.06623276712328767,0.027568164383561643,0.03938049315068493,0.1319,0.4414,0.4267,0.8467053698630137,0.8435,7.462323248221841e-17,0,residential_light,hdpe,31,82.72,46.7,20.08,7,38,SAFE
389,6,0.0032876712328767125,0.07961682191780822,0.1869,0.1869,0.0472132602739726,0.0857,0.0999,0.38154235616438353,1.3243,0.07961682191780822,0.030384054794520547,0.046007945205479454,0.0935,0.4706,0.4359,0.846221698630137,0.8431,0.6000000000000001,6,residential_light,concrete,31,90.24,47.3,18.83,7,39,SAFE
390,71,0.03890410958904109,0.12507446575342465,0.2339,0.2339,0.09347210958904109,0.0901,0.2015,0.5147430136986301,1.4698,0.12507446575342465,0.06465238356164384,0.15749287671232878,0.05,0.9,0.05,0.8425221369863014,0.8428,1.2,25,industrial,concrete,13,107.52,81.5,18.81,7,40,MODERATE
391,0,0.0,0.1607053698630137,0.2522,0.2522,0.1342110684931507,0.1232,0.172,0.10634783561643836,0.3615,0.1607053698630137,0.01714750684931507,0.5109747397260274,0.3413,0.6087,0.05,0.8392618082191782,0.8401,0.0,0,green_space,concrete,14,106.56,73.9,20.5,7,41,SAFE
392,59,0.03232876712328767,0.06742367123287671,0.1766,0.1766,0.06200158904109589,0.0967,0.1742,0.49219884931506847,1.7418,0.06742367123287671,0.03326038356164384,0.15213917808219177,0.3244,0.6256,0.05,0.8450404383561643,0.8423,1.0000000000000004,23,residential_dense,pvc,11,91.2,78.9,18.95,7,42,MODERATE
393,0,0.0,0.1513546301369863,0.2686,0.2686,0.131449698630137,0.1316,0.1998,0.11412120547945205,0.3728,0.1513546301369863,0.01727287671232877,0.569244712328767,0.3423,0.6077,0.05,0.839484602739726,0.8395,0.0,0,green_space,concrete,12,108.48,81.2,22.3,7,43,SAFE
394,49,0.02684931506849315,0.09146219178082192,0.1881,0.1881,0.05685616438356165,0.0781,0.1715,0.49043901369863013,2.0019,0.09146219178082192,0.04455808219178082,0.04682772602739726,0.0605,0.5608,0.3786,0.8454515616438356,0.8438,-0.30000000000000077,9,residential_dense,hdpe,22,90.64,58.8,21.74,7,44,ACUTE
395,837,0.4586301369863014,0.14652526027397259,0.2894,0.2894,0.09166290410958904,0.1248,0.2815,0.8218266849315068,3.0839,0.14652526027397259,0.12145413698630136,0.05630454794520547,0.05,0.2568,0.6931,0.842666904109589,0.84,0.5999999999999971,175,residential_dense,clay,27,62.72,55.7,20.07,7,45,ACUTE
396,585,0.32054794520547947,0.09928443835616438,0.2592,0.2592,0.09277178082191781,0.1491,0.2463,0.6735555616438357,2.6529,0.09928443835616438,0.06622016438356164,0.12383468493150684,0.3009,0.6471,0.052,0.8425784109589041,0.8381,0.9999999999999989,123,residential_dense,pvc,32,74.4,46.0,18.66,7,46,ACUTE
397,4,0.002191780821917808,0.07463994520547944,0.1589,0.1589,0.07443830136986301,0.0903,0.1359,0.330586904109589,1.3616,0.07463994520547944,0.02467835616438356,0.3821043287671233,0.3299,0.6201,0.05,0.8440452602739725,0.8428,0.3000000000000001,4,residential_light,pvc,7,94.4,86.7,21.4,7,47,SAFE
398,6,0.0032876712328767125,0.10316920547945206,0.2297,0.2297,0.08178805479452056,0.104,0.2314,0.33141189041095886,1.2651,0.10316920547945206,0.03404958904109589,0.24499753424657533,0.2475,0.7025,0.05,0.8434582465753425,0.8417,0.3,4,residential_light,concrete,18,102.72,70.1,19.44,7,48,SAFE
399,0,0.0,0.17209435616438357,0.3,0.3,0.15076131506849316,0.1472,0.2167,0.0928798904109589,0.3334,0.17209435616438357,0.016195232876712328,0.6465025205479452,0.3487,0.6013,0.05,0.8379388493150685,0.8382,0.0,0,green_space,cast_iron,7,132.16,89.9,20.14,7,49,SAFE
400,11,0.006027397260273973,0.13280334246575343,0.2242,0.2242,0.09305041095890411,0.0524,0.2654,0.42485490410958904,1.4631,0.13280334246575343,0.05696558904109589,0.16331276712328766,0.0549,0.8951,0.05,0.8425565479452055,0.8458,1.8,11,industrial,cast_iron,31,105.28,40.2,9.36,8,0,SAFE
401,0,0.0,0.11563643835616438,0.2296,0.2296,0.1255825205479452,0.1291,0.2141,0.09771238356164383,0.2822,0.11563643835616438,0.011456767123287671,0.6351919452054795,0.3916,0.5584,0.05,0.8399539726027397,0.8397,0.0,0,green_space,cast_iron,8,131.04,89.6,10.79,8,1,SAFE
402,0,0.0,0.08814553424657534,0.1949,0.1949,0.09425846575342467,0.1051,0.141,0.12609024657534246,0.4307,0.08814553424657534,0.011201917808219178,0.4170371506849315,0.3955,0.5545,0.05,0.8424583561643836,0.8416,0.0,0,green_space,hdpe,20,92.4,64.1,11.86,8,2,SAFE
403,81,0.04438356164383562,0.14259101369863011,0.2599,0.2599,0.07354882191780822,0.1205,0.1445,0.5166798904109589,1.771,0.14259101369863011,0.0738786301369863,0.05327901369863014,0.05,0.3533,0.5967,0.8441173150684932,0.8404,2.4999999999999996,35,residential_dense,concrete,24,96.96,60.1,12.42,8,3,MODERATE
404,3,0.0016438356164383563,0.12059654794520547,0.221,0.221,0.10007046575342467,0.0906,0.1842,0.31100887671232874,1.0538,0.12059654794520547,0.037064,0.45361868493150687,0.2138,0.7361,0.05,0.841994410958904,0.8428,-0.4000000000000001,-1,residential_light,pvc,3,97.6,92.8,12.53,8,4,SAFE
405,83,0.04547945205479452,0.07305199999999999,0.1599,0.1599,0.06522558904109589,0.0871,0.1787,0.5223447671232876,2.0773,0.07305199999999999,0.03858498630136986,0.13875786301369863,0.296,0.654,0.05,0.8447823561643836,0.843,1.2999999999999994,21,residential_dense,hdpe,14,97.68,78.8,14.39,8,5,ACUTE
406,5,0.0027397260273972603,0.08073983561643835,0.1788,0.1788,0.07673112328767123,0.098,0.1777,0.334784493150685,1.2841,0.08073983561643835,0.02737380821917808,0.3508878904109589,0.3127,0.6373,0.05,0.8438615342465753,0.8422,0.30000000000000004,3,residential_light,pvc,9,92.8,82.7,13.73,8,6,SAFE
407,282,0.15452054794520548,0.10097271232876713,0.2014,0.2014,0.08844569863013699,0.0884,0.2225,0.5541924383561644,1.808,0.10097271232876713,0.056454739726027395,0.18671539726027397,0.2615,0.6884,0.05,0.8429248219178083,0.8429,4.0000000000000036,78,residential_dense,pvc,33,73.6,35.7,15.98,8,7,ACUTE
408,11,0.006027397260273973,0.12575408219178083,0.2145,0.2145,0.11006832876712329,0.0692,0.2685,0.44752887671232877,1.5049,0.12575408219178083,0.05666904109589042,0.5050924383561644,0.0661,0.8839,0.05,0.8411936438356165,0.8445,1.4000000000000004,11,residential_light,clay,2,78.72,100.0,17.85,8,8,SAFE
409,62,0.03397260273972603,0.055889150684931506,0.1578,0.1578,0.05173095890410959,0.0845,0.1297,0.48524334246575346,1.8488,0.055889150684931506,0.02694268493150685,0.09806783561643836,0.3443,0.6057,0.05,0.8458613150684932,0.8432,0.1999999999999993,20,industrial,pvc,11,91.2,76.1,20.1,8,9,ACUTE
410,11,0.006027397260273973,0.08431501369863013,0.1856,0.1856,0.06883857534246575,0.0858,0.1863,0.448865205479452,1.3906,0.08431501369863013,0.03816021917808219,0.12819364383561643,0.2435,0.7065,0.05,0.8444923835616438,0.8431,0.30000000000000004,5,residential_dense,hdpe,13,98.56,74.8,22.31,8,10,SAFE
411,10,0.005479452054794521,0.09653435616438355,0.2124,0.2124,0.08494843835616439,0.098,0.2378,0.44279545205479454,1.5813,0.09653435616438355,0.04303967123287671,0.32216284931506844,0.2136,0.7364,0.05,0.8432052054794521,0.8422,0.8000000000000003,8,residential_dense,concrete,3,117.12,99.1,22.5,8,11,SAFE
412,0,0.0,0.07904104109589041,0.1532,0.1532,0.07708865753424658,0.0818,0.1085,0.17033824657534247,0.6386,0.07904104109589041,0.013504876712328768,0.29656126027397256,0.3803,0.5697,0.05,0.8438328219178082,0.8435,0.0,0,green_space,pvc,30,76.0,50.5,24.0,8,12,SAFE
413,508,0.27835616438356164,0.11697890410958904,0.2172,0.2172,0.1028078904109589,0.0941,0.2948,0.6394101369863014,2.1866,0.11697890410958904,0.07523989041095891,0.13189046575342464,0.2409,0.7091,0.05,0.8417764931506849,0.8425,2.400000000000006,114,residential_dense,pvc,32,74.4,43.1,28.46,8,13,ACUTE
414,2,0.001095890410958904,0.14075123287671232,0.2797,0.2797,0.0970225205479452,0.0904,0.2397,0.3233755068493151,0.9832,0.14075123287671232,0.045663671232876714,0.2364184109589041,0.1155,0.8345,0.05,0.8422381369863013,0.8428,0.40000000000000013,2,residential_light,concrete,19,101.76,67.1,28.82,8,14,SAFE
415,4,0.002191780821917808,0.09230646575342466,0.178,0.178,0.07324871232876712,0.0826,0.1305,0.3130923835616438,1.1792,0.09230646575342466,0.028816219178082192,0.1909278904109589,0.2823,0.6677,0.05,0.8441397260273973,0.8434,6.328537861358839e-17,2,residential_light,concrete,20,100.8,63.5,28.63,8,15,SAFE
416,0,0.0,0.1556497534246575,0.2704,0.2704,0.1152255890410959,0.1034,0.2194,0.22250186301369862,0.8277,0.1556497534246575,0.034387726027397265,0.4495141917808219,0.2072,0.7428,0.05,0.8407814246575342,0.8417,0.0,0,residential_light,cast_iron,4,135.52,90.7,31.43,8,16,SAFE
417,4,0.002191780821917808,0.07848997260273972,0.1896,0.1896,0.06776367123287672,0.0933,0.1634,0.2979817534246575,1.2158,0.07848997260273972,0.02304871232876712,0.20799720547945205,0.3323,0.6177,0.05,0.8445788493150684,0.8425,0.4000000000000001,4,residential_light,concrete,18,102.72,65.9,30.15,8,17,SAFE
418,561,0.30739726027397263,0.10615890410958904,0.2254,0.2254,0.09954071232876713,0.1228,0.2601,0.6592757260273973,2.6748,0.10615890410958904,0.07014471232876714,0.20466383561643836,0.2899,0.66,0.05,0.8420377534246576,0.8402,1.3000000000000023,119,residential_dense,clay,10,73.6,83.7,31.11,8,18,ACUTE
419,14,0.007671232876712329,0.07436904109589042,0.1566,0.1566,0.04082926027397261,0.0613,0.0912,0.4624542465753425,1.5138,0.07436904109589042,0.034698630136986305,0.029159726027397262,0.0574,0.4315,0.5111,0.8467340821917808,0.8451,0.7000000000000003,10,residential_light,pvc,33,73.6,43.1,29.74,8,19,SAFE
420,5,0.0027397260273972603,0.07483046575342465,0.1723,0.1723,0.06523649315068493,0.0891,0.1534,0.458147397260274,1.7314,0.07483046575342465,0.03394695890410959,0.1636891506849315,0.288,0.662,0.05,0.844781095890411,0.8429,0.20000000000000007,3,residential_dense,concrete,12,108.48,81.3,31.39,8,20,SAFE
421,1,0.000547945205479452,0.10229139726027398,0.203,0.203,0.0542133698630137,0.0838,0.0949,0.32224936986301367,1.0454,0.10229139726027398,0.03287435616438356,0.05219013698630137,0.05,0.4948,0.4552,0.8456641643835616,0.8433,0.10000000000000003,1,residential_light,cast_iron,31,105.28,47.1,30.73,8,21,SAFE
422,9,0.004931506849315068,0.09995550684931508,0.1843,0.1843,0.05660115068493151,0.0684,0.1907,0.4235844383561644,1.7467,0.09995550684931508,0.04290471232876713,0.045110301369863014,0.05,0.5626,0.3874,0.8454725479452054,0.8445,0.5000000000000001,7,residential_dense,concrete,22,98.88,56.3,28.36,8,22,SAFE
423,5,0.0027397260273972603,0.06226832876712329,0.1338,0.1338,0.06434761643835617,0.0821,0.1518,0.3224704109589041,1.4113,0.06226832876712329,0.01999764383561644,0.30416838356164383,0.3624,0.5876,0.05,0.8448531506849315,0.8434,0.09999999999999995,3,residential_light,hdpe,12,99.44,78.3,29.18,8,23,SAFE
424,40,0.021917808219178082,0.09772153424657534,0.1561,0.1561,0.07567638356164383,0.0603,0.1881,0.46633320547945206,2.0352,0.09772153424657534,0.045925808219178084,0.11999824657534247,0.1589,0.7911,0.05,0.8439465753424658,0.8452,0.4000000000000001,14,residential_dense,pvc,13,89.6,72.2,28.37,8,24,ACUTE
425,743,0.4071232876712329,0.14440531506849313,0.3,0.3,0.09357616438356164,0.1079,0.2252,0.7497938630136987,2.258,0.14440531506849313,0.1086292602739726,0.062273479452054796,0.05,0.3782,0.5718,0.8425133698630137,0.8414,-0.7999999999999973,149,residential_dense,clay,27,62.72,51.9,28.47,8,25,ACUTE
426,54,0.02958904109589041,0.0945476712328767,0.2017,0.2017,0.07394493150684932,0.0725,0.1978,0.4944060273972603,1.835,0.0945476712328767,0.046719342465753426,0.10499780821917809,0.2186,0.7309,0.0505,0.8440854246575342,0.8442,-0.4999999999999994,12,residential_dense,concrete,29,92.16,47.2,25.32,8,26,ACUTE
427,17,0.009315068493150684,0.11963742465753426,0.226,0.226,0.09018668493150685,0.0686,0.2364,0.4752067397260274,1.4554,0.11963742465753426,0.057376109589041095,0.16537194520547946,0.0625,0.8874,0.05,0.8427843287671233,0.8445,1.2999999999999998,9,residential_dense,concrete,14,106.56,78.7,25.96,8,27,SAFE
428,3,0.0016438356164383563,0.09222257534246575,0.1912,0.1912,0.07778339726027397,0.0906,0.1613,0.3477813698630137,1.0108,0.09222257534246575,0.032385753424657535,0.25475369863013697,0.2701,0.6799,0.05,0.8437773698630138,0.8428,0.19999999999999998,3,industrial,cast_iron,3,136.64,93.1,25.15,8,28,SAFE
429,15,0.00821917808219178,0.0682531506849315,0.1419,0.1419,0.06186789041095891,0.0773,0.156,0.45604098630136986,1.363,0.0682531506849315,0.031540821917808215,0.15431304109589042,0.3196,0.6304,0.05,0.845050904109589,0.8438,1.2000000000000006,9,residential_dense,pvc,10,92.0,78.2,21.05,8,29,SAFE
430,0,0.0,0.09833364383561644,0.1982,0.1982,0.10631665753424657,0.104,0.1282,0.09103134246575344,0.3378,0.09833364383561644,0.009058301369863015,0.37417101369863015,0.407,0.543,0.05,0.8414930410958904,0.8417,0.0,0,green_space,cast_iron,21,116.48,58.6,20.36,8,30,SAFE
431,0,0.0,0.054176,0.134,0.134,0.07425523287671233,0.0818,0.1236,0.12913994520547945,0.3746,0.054176,0.006971287671232877,0.35536975342465754,0.4278,0.5222,0.05,0.8440596712328766,0.8435,0.0,0,green_space,concrete,25,96.0,57.6,18.37,8,31,SAFE
432,5,0.0027397260273972603,0.07185008219178082,0.1527,0.1527,0.0660038904109589,0.0808,0.1428,0.31673747945205477,1.163,0.07185008219178082,0.022820164383561645,0.23991358904109591,0.3408,0.6092,0.05,0.84472,0.8435,0.6000000000000001,5,residential_light,concrete,17,103.68,70.6,19.26,8,32,SAFE
